,func_name,ncalls,tottime,cumtime,avg_time,percall_cumtime,percall_tottime,percall_avg_time
141,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2761, 'tknx')",1664,0.0005,0.0013,0.0,0.0,0.0,0.0
142,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2765, 'tkny')",1498,0.0004,0.0009,0.0,0.0,0.0,0.0
143,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2769, 'tknb')",14048,0.0034,0.0081,0.0,0.0,0.0,0.0
144,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2773, 'tknq')",14048,0.0031,0.0071,0.0,0.0,0.0,0.0
145,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2777, 'tknbp')",343,0.0001,0.0008,0.0,0.0,0.0,0.0
146,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2781, 'tknqp')",343,0.0001,0.0006,0.0,0.0,0.0,0.0
147,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2785, 'p')",4030,0.0011,0.0052,0.0,0.0,0.0,0.0
148,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2812, 'pair')",2358,0.001,0.0035,0.0,0.0,0.0,0.0
149,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2821, 'pairp')",343,0.0002,0.0016,0.0,0.0,0.0,0.0
150,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 2889, 'dxdyfromp_f')",253691,0.1423,5.724,0.0,0.0,0.0,0.0
151,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 25, '__post_init__')",8861,0.0052,0.0067,0.0,0.0,0.0,0.0
152,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 47, '__str__')",35645,0.0071,0.0071,0.0,0.0,0.0,0.0
153,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 50, 'pair')",35645,0.0083,0.0154,0.0,0.0,0.0,0.0
154,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 60, 'pairr')",21804,0.0044,0.0044,0.0,0.0,0.0,0.0
155,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 105, 'n')",123022,0.0512,0.0764,0.0,0.0,0.0,0.0
156,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 112, 'tknb_n')",60717,0.0127,0.0476,0.0,0.0,0.0,0.0
157,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 116, 'tknq_n')",60717,0.0143,0.0545,0.0,0.0,0.0,0.0
158,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 133, 'isprimary')",60717,0.0367,0.1464,0.0,0.0,0.0,0.0
159,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/simplepair.py', 158, 'primary')",57449,0.0221,0.1811,0.0,0.0,0.0,0.0
160,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpcbase.py', 29, '__init__')",13103,0.0107,0.0107,0.0,0.0,0.0,0.0
161,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/utils.py', 219, 'decodeFloat')",10032,0.002,0.002,0.0,0.0,0.0,0.0
162,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/utils.py', 224, 'decode')",10032,0.0034,0.0054,0.0,0.0,0.0,0.0
163,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/utils.py', 315, 'A_')",2508,0.0005,0.0017,0.0,0.0,0.0,0.0
164,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/utils.py', 319, 'B_')",7524,0.0015,0.0057,0.0,0.0,0.0,0.0
165,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/utils.py', 323, 'p_end')",2508,0.0007,0.0041,0.0,0.0,0.0,0.0
166,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/utils.py', 327, 'p_start')",2508,0.0011,0.005,0.0,0.0,0.0,0.0
167,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/utils.py', 476, 'find_latest_timestamped_folder')",1,0.0,0.0002,0.0,0.0002,0.0,0.0
168,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/submithandler.py', 70, '__post_init__')",6,0.0001,0.0182,0.0,0.003,0.0,0.0
169,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/txhelpers.py', 254, '__post_init__')",7,0.0002,1.1516,0.0,0.1645,0.0,0.0
170,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/txhelpers.py', 638, 'get_nonce')",7,0.0,1.119,0.0,0.1599,0.0,0.0
171,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 76, 'curve_container')",459,0.0001,0.0001,0.0,0.0,0.0,0.0
172,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 65, '__init__')",459,0.0006,0.0006,0.0,0.0,0.0,0.0
173,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/pairoptimizer.py', 89, '<lambda>')",380190,0.0778,0.1692,0.0,0.0,0.0,0.0
174,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 264, '__post_init__')",2292,0.0048,0.005,0.0,0.0,0.0,0.0
175,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 309, 'new')",2292,0.0044,0.0119,0.0,0.0,0.0,0.0
176,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 352, '<genexpr>')",1176,0.0008,0.0279,0.0,0.0,0.0,0.0
177,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 348, 'to_dicts')",427,0.0004,0.0283,0.0,0.0001,0.0,0.0
178,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 366, '<genexpr>')",1241,0.0017,0.0059,0.0,0.0,0.0,0.0
179,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 354, 'to_df')",447,0.0537,1.9528,0.0001,0.0044,0.0001,0.0
180,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 431, 'to_format')",1301,0.0044,1.9977,0.0,0.0015,0.0,0.0
181,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 534, '<dictcomp>')",447,0.0002,0.0002,0.0,0.0,0.0,0.0
182,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 523, '__post_init__')",447,0.0042,0.0059,0.0,0.0,0.0,0.0
183,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 543, 'p_optimal')",56775,0.0058,0.0058,0.0,0.0,0.0,0.0
184,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 548, 'is_error')",3903,0.0008,0.0008,0.0,0.0,0.0,0.0
185,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 558, 'price')",18776,0.0125,0.0208,0.0,0.0,0.0,0.0
186,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 571, '<genexpr>')",21378,0.0195,0.5371,0.0,0.0,0.0,0.0
187,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 577, '<genexpr>')",21378,0.005,0.5421,0.0,0.0,0.0,0.0
188,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 565, 'dxdyvalues')",2602,0.0049,0.5474,0.0,0.0002,0.0,0.0
189,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 595, '<genexpr>')",10689,0.0015,0.0015,0.0,0.0,0.0,0.0
190,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 593, 'dxvalues')",1301,0.002,0.3046,0.0,0.0002,0.0,0.0
191,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 599, '<genexpr>')",10689,0.0014,0.0014,0.0,0.0,0.0,0.0
192,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 597, 'dyvalues')",1301,0.0015,0.2493,0.0,0.0002,0.0,0.0
193,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 620, '<genexpr>')",3593,0.0046,0.0186,0.0,0.0,0.0,0.0
194,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/cpcarboptimizer.py', 610, 'trade_instructions')",1301,0.0067,2.5586,0.0,0.002,0.0,0.0
195,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/pairoptimizer.py', 84, '<genexpr>')",3727,0.0008,0.0037,0.0,0.0,0.0,0.0
196,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/dcbase.py', 18, 'asdict')",749,0.0004,0.0206,0.0,0.0,0.0,0.0
197,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/base.py', 82, '__post_init__')",447,0.0005,0.0014,0.0,0.0,0.0,0.0
198,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/base.py', 138, '__float__')",894,0.0006,0.0008,0.0,0.0,0.0,0.0
199,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/base.py', 143, 'is_error')",1341,0.0004,0.0004,0.0,0.0,0.0,0.0
200,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/base.py', 235, 'goalseek')",459,0.0385,8.7881,0.0001,0.0191,0.0001,0.0
201,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/pairoptimizer.py', 95, '<genexpr>')",427041,0.1549,8.6199,0.0,0.0,0.0,0.0
202,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/pairoptimizer.py', 95, '<lambda>')",46851,0.0146,8.8072,0.0,0.0002,0.0,0.0
203,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/pairoptimizer.py', 128, '<listcomp>')",459,0.0008,0.0051,0.0,0.0,0.0,0.0
204,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/pairoptimizer.py', 129, '<listcomp>')",459,0.0006,0.0042,0.0,0.0,0.0,0.0
205,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/pairoptimizer.py', 136, '<lambda>')",18682,0.0061,4.0421,0.0,0.0002,0.0,0.0
206,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/pairoptimizer.py', 143, '<lambda>')",27710,0.009,4.707,0.0,0.0002,0.0,0.0
207,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/pairoptimizer.py', 154, '<lambda>')",894,0.0002,0.0002,0.0,0.0,0.0,0.0
208,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/optimizer/pairoptimizer.py', 54, 'optimize')",459,0.0155,8.9225,0.0,0.0194,0.0,0.0
209,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/modes/pairwise_multi.py', 53, '<listcomp>')",1092,0.0015,0.0015,0.0,0.0,0.0,0.0
210,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/modes/pairwise_multi.py', 57, '<listcomp>')",1092,0.0006,0.0006,0.0,0.0,0.0,0.0
211,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/modes/pairwise_multi.py', 54, '<listcomp>')",1092,0.0008,0.0008,0.0,0.0,0.0,0.0
212,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/modes/pairwise_multi.py', 70, '<listcomp>')",432,0.0015,0.0016,0.0,0.0,0.0,0.0
213,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/modes/pairwise_multi.py', 101, '<listcomp>')",427,0.0002,0.0002,0.0,0.0,0.0,0.0
214,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/modes/pairwise_multi.py', 24, 'find_arbitrage')",6,0.0456,16.0032,0.0076,2.6672,0.0076,0.0013
215,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/modes/pairwise_multi.py', 151, '<listcomp>')",427,0.0031,0.117,0.0,0.0003,0.0,0.0
216,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/modes/pairwise_multi.py', 133, 'get_wrong_direction_cids')",427,0.0006,0.1176,0.0,0.0003,0.0,0.0
217,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/modes/pairwise_multi.py', 161, 'run_main_flow')",459,0.0028,11.1138,0.0,0.0242,0.0,0.0
218,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/modes/pairwise_multi.py', 184, '<listcomp>')",15,0.0,0.0,0.0,0.0,0.0,0.0
219,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/modes/pairwise_multi.py', 178, 'process_wrong_direction_pools')",15,0.0,0.0,0.0,0.0,0.0,0.0
220,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/modes/base_pairwise.py', 52, '<listcomp>')",6,0.0074,0.0074,0.0012,0.0012,0.0012,0.0002
221,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/modes/base_pairwise.py', 29, 'get_combos')",6,0.0001,0.0138,0.0,0.0023,0.0,0.0
222,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/modes/base.py', 40, '__init__')",6,0.0,0.0,0.0,0.0,0.0,0.0
223,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/modes/base.py', 85, '_set_best_ops')",18,0.0002,0.0525,0.0,0.0029,0.0,0.0
224,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/modes/base.py', 131, 'calculate_profit')",427,0.0051,0.28,0.0,0.0007,0.0,0.0
225,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/modes/base.py', 153, 'get_netchange')",854,0.0037,0.0466,0.0,0.0001,0.0,0.0
226,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/modes/base.py', 164, 'handle_candidates')",427,0.0044,0.037,0.0,0.0001,0.0,0.0
227,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/modes/base.py', 214, 'find_best_operations')",427,0.001,0.0729,0.0,0.0002,0.0,0.0
228,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/contracts.py', 38, 'init_exchange_contracts')",1,0.0001,0.0792,0.0001,0.0792,0.0001,0.0001
229,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/events.py', 26, '<listcomp>')",14,0.0002,0.0004,0.0,0.0,0.0,0.0
230,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 79, '<lambda>')",1,0.0,0.0,0.0,0.0,0.0,0.0
231,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 93, 'fee_pairs')",1,0.0,0.0,0.0,0.0,0.0,0.0
232,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 106, 'fee_pairs')",1,0.0,0.0,0.0,0.0,0.0,0.0
233,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 119, '__post_init__')",1,0.0,2.071,0.0,2.071,0.0,0.0
234,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 126, 'set_carbon_v1_fee_pairs')",1,0.0,1.9918,0.0,1.9918,0.0,0.0
235,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 164, '<dictcomp>')",2,0.0004,0.0414,0.0002,0.0207,0.0002,0.0001
236,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 173, '<dictcomp>')",2,0.0003,0.0362,0.0002,0.0181,0.0001,0.0001
237,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 143, 'get_fee_pairs')",2,0.0,3.2632,0.0,1.6316,0.0,0.0
238,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 200, '<genexpr>')",159574,0.2129,2.9782,0.0,0.0,0.0,0.0
239,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 183, 'exchange_name_from_event')",135604,0.233,3.2342,0.0,0.0,0.0,0.0
240,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 236, 'get_tkn_info')",722,0.0015,0.0901,0.0,0.0001,0.0,0.0
241,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 280, '<listcomp>')",1,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022
242,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 260, 'get_rows_to_update')",1,0.0,5.5404,0.0,5.5404,0.0,0.0
243,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 287, 'update_carbon')",1,0.0009,5.5381,0.0009,5.5381,0.0009,0.0009
244,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 380, '<listcomp>')",2,0.0002,0.0002,0.0001,0.0001,0.0001,0.0
245,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 344, 'get_carbon_pairs')",2,0.0005,0.8188,0.0003,0.4094,0.0002,0.0001
246,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 408, '<listcomp>')",2,0.0001,0.0001,0.0,0.0,0.0,0.0
247,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 386, 'get_carbon_pairs_by_contract')",2,0.0,0.8177,0.0,0.4088,0.0,0.0
248,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 427, 'create_or_get_carbon_controller')",2,0.0,0.0,0.0,0.0,0.0,0.0
249,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 496, '<listcomp>')",1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
250,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 456, 'get_strats_by_contract')",1,0.0002,3.311,0.0002,3.311,0.0002,0.0002
251,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 550, 'get_strategies')",1,0.0,3.3111,0.0,3.3111,0.0,0.0
252,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 580, 'get_fees_by_pair')",2,0.0003,3.1855,0.0001,1.5928,0.0001,0.0
253,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 636, '<genexpr>')",542,0.0392,0.0392,0.0001,0.0001,0.0001,0.0
254,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 608, 'get_tkn_symbol_and_decimals')",722,0.0012,0.0514,0.0,0.0001,0.0,0.0
255,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 663, '<genexpr>')",1173,0.0007,0.0089,0.0,0.0,0.0,0.0
256,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 642, 'get_token_info_from_config')",722,0.0014,0.0104,0.0,0.0,0.0,0.0
257,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 780, '<lambda>')",37493,0.0095,0.0095,0.0,0.0,0.0,0.0
258,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 783, '<listcomp>')",7,0.0087,0.0102,0.0012,0.0015,0.0012,0.0002
259,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/base.py', 774, 'deduplicate_pool_data')",7,0.0004,0.0235,0.0001,0.0034,0.0001,0.0
260,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/managers/events.py', 16, 'events')",14,0.0,0.0005,0.0,0.0,0.0,0.0
261,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/config/multicaller.py', 18, 'cast')",2848,0.0003,0.0003,0.0,0.0,0.0,0.0
262,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/config/multicaller.py', 54, '<genexpr>')",7136,0.0017,0.0049,0.0,0.0,0.0,0.0
263,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/config/multicaller.py', 29, 'collapse_if_tuple')",2848,0.0045,0.0092,0.0,0.0,0.0,0.0
264,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/config/multicaller.py', 82, '<listcomp>')",2848,0.0026,0.0164,0.0,0.0,0.0,0.0
265,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/config/multicaller.py', 63, 'get_output_types_from_abi')",2848,0.0138,0.0302,0.0,0.0,0.0,0.0
266,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/config/multicaller.py', 111, '__init__')",17,0.0,0.0,0.0,0.0,0.0,0.0
267,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/config/multicaller.py', 117, '__enter__')",17,0.0,0.0,0.0,0.0,0.0,0.0
268,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/config/multicaller.py', 120, '__exit__')",17,0.0005,9.313,0.0,0.5478,0.0,0.0
269,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/config/multicaller.py', 124, 'add_call')",1424,0.0004,0.0004,0.0,0.0,0.0,0.0
270,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/config/multicaller.py', 155, '<listcomp>')",34,0.0002,0.0002,0.0,0.0,0.0,0.0
271,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/config/multicaller.py', 127, 'multicall')",34,0.0128,19.8312,0.0004,0.5833,0.0004,0.0
272,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/exchanges/bancor_v3.py', 33, 'get_events')",14,0.0,0.0,0.0,0.0,0.0,0.0
273,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/exchanges/bancor_v3.py', 30, 'get_abi')",1,0.0,0.0,0.0,0.0,0.0,0.0
274,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/exchanges/carbon_v1.py', 29, 'fee_pairs')",361,0.0001,0.0001,0.0,0.0,0.0,0.0
275,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/exchanges/base.py', 158, 'get_pool')",1616,0.0019,0.0019,0.0,0.0,0.0,0.0
276,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/pools/bancor_v3.py', 25, 'unique_key')",547,0.0,0.0,0.0,0.0,0.0,0.0
277,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/pools/bancor_v3.py', 32, 'event_matches_format')",117441,0.0207,0.0207,0.0,0.0,0.0,0.0
278,"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/pools/carbon_v1.py', 25, 'unique_key')",3,0.0,0.0,0.0,0.0,0.0,0.0
