exchange,address
echodex_v2,0x7c3892BE12ADF04DEAEC3909b2d849F341f61dBd
echodex_v2,0x4Dade66579BafCe3eF049099c61782deC623d885
echodex_v2,0x56adfadc649DEa96d79c7cC67550086D285bDb32
echodex_v2,0x9409a34C92757d99146Bcf03CE9C5EAd84f88622
echodex_v2,0x5d09d5fe12EC8dF259B35ef4f366b22c8eaf4021
echodex_v2,0xE47f9004C93d6aaA97E3D3d72e63D8bCf62c15e6
echodex_v2,0xC2b0B2a69db2D505092D85be6d49c06B3eDCFD4f
echodex_v2,0xF40C58522618Bc12eE1891148A948Da702B772A9
echodex_v2,0x5305E278172AaF7F0e17bCF19D1dd00CfAA26cC4
echodex_v2,0xab404e31af04d656De6daD496FC9CffBA022780b
echodex_v2,0xf46455d0bb035224d84165a0dB2E4216B9702A52
echodex_v2,0x32B4BD04051c4a30c4e9662B0918D2F8437e0162
echodex_v2,0x7DE2B2b6ad99d83f97aD3eA24bB36d2F5b800e00
echodex_v2,0x530249C35D65b8E141785dcbF041FC46b8158DA0
echodex_v2,0xeD9f36C758489C09106ec48543308Ac6C71782e4
echodex_v2,0xB50C22DAa4D81BD47C53f9C3C0E431DB917b9A40
echodex_v2,0x6aD028dF37b4F6e21dFAE3b4D9eBb7a0720d5907
echodex_v2,0x6ce9CeC9d764A331Ad3062f30086382A009e459b
echodex_v2,0xEe98274c06338e80d80A4DCF1d9390599E46d6E5
echodex_v2,0x806441Aa0bFc84f12DcB97DC5de0eFBa581B5569
echodex_v2,0x0B54f23d1CeFc453Cb93CAf3DCD8c2d6446CB557
echodex_v2,0xe21B3D13Fb192Bcaf92eE17eA11F94dA52fB4843
echodex_v2,0x963f71E8453B19b909639C05B4e64C080eCD1434
echodex_v2,0xD5E1Ca40d5F90e3e861Cd17dA93A55f833E3Ee23
echodex_v2,0x138C0bB263446C61a06263e495FB1d29c0274279
echodex_v2,0x0F0356Bf59c21eb13AdE1aEcdfD648aEbf9BA8a5
echodex_v2,0xE296C4db9Cdd65d18F3dE99E73977471394F86B8
echodex_v2,0x4509ADb0a5Df3dd869ad9b28a334Ca0CB78d643b
echodex_v2,0x32DdAD0F9930E8506E4f5261F9B93121FFef3105
echodex_v2,0xf6E8C5a7c4bda815856472f248Bb51524df1d882
echodex_v2,0x327474675572ACEB0769C1555cA68e3a1C3E525b
echodex_v2,0x67dBaff28116A976EB4c4039517b6f161b5bb555
echodex_v2,0x7fab47CFA562E1a9CB648d48816A97Cf30911b40
echodex_v2,0x789836543fac61864BBbE61f88A4e48EDe007cDf
echodex_v2,0xf62cc0814B5766CDcCe7110A232cD29e2837a408
echodex_v2,0x63860578D860f3954f57950b35d7aA0a54e1F710
echodex_v2,0xa6A5c19Fbc8A18F989beF2e7C5635963c2Ce93Ab
echodex_v2,0xA793BD032B9f8a588203c24e9e0e22c51B595691
echodex_v2,0x688B5f3b882A28a3C2ca38645FC6c7ba166134c1
echodex_v2,0x50721ec38eF626535333a8e94D5d7726097ba044
echodex_v2,0x0E31e711d7F78Fcb403dF6ce704d7A9b8dE0717D
