cid,strategy_id,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,address,anchor,tkn0_address,tkn1_address,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol,timestamp,tkn0_balance,tkn1_balance,liquidity,sqrt_price_q96,tick,tick_spacing,exchange,pool_type,tkn0_weight,tkn1_weight,tkn2_address,tkn2_decimals,tkn2_symbol,tkn2_balance,tkn2_weight,tkn3_address,tkn3_decimals,tkn3_symbol,tkn3_balance,tkn3_weight,tkn4_address,tkn4_decimals,tkn4_symbol,tkn4_balance,tkn4_weight,tkn5_address,tkn5_decimals,tkn5_symbol,tkn5_balance,tkn5_weight,tkn6_address,tkn6_decimals,tkn6_symbol,tkn6_balance,tkn6_weight,tkn7_address,tkn7_decimals,tkn7_symbol,tkn7_balance,tkn7_weight
0x1C552a9ec7FB11D63BEfaf08b28dca0922C4104a,0,,6003204,ubeswap_v2 0x64dEFa3544c695db8c535D289d843a189aa26b98/0x765DE816845861e75A25fCA122bb6898B8B1282a,0x64dEFa3544c695db8c535D289d843a189aa26b98/0x765DE816845861e75A25fCA122bb6898B8B1282a,ubeswap_v2,0.003,0.003,0x1C552a9ec7FB11D63BEfaf08b28dca0922C4104a,,0x64dEFa3544c695db8c535D289d843a189aa26b98,0x765DE816845861e75A25fCA122bb6898B8B1282a,18,18,3,mCUSD,CUSD,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xdD947983A29A297C29E44d02e854351904D1Cf99,0,,6017621,ubeswap_v2 0x64dEFa3544c695db8c535D289d843a189aa26b98/0x7037F7296B2fc7908de7b57a89efaa8319f0C500,0x64dEFa3544c695db8c535D289d843a189aa26b98/0x7037F7296B2fc7908de7b57a89efaa8319f0C500,ubeswap_v2,0.003,0.003,0xdD947983A29A297C29E44d02e854351904D1Cf99,,0x64dEFa3544c695db8c535D289d843a189aa26b98,0x7037F7296B2fc7908de7b57a89efaa8319f0C500,18,18,3,mCUSD,mCELO,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xa8E0a0226DBC6B5e462d576E919f8d64d2947222,0,,6088825,ubeswap_v2 0x7037F7296B2fc7908de7b57a89efaa8319f0C500/0x765DE816845861e75A25fCA122bb6898B8B1282a,0x7037F7296B2fc7908de7b57a89efaa8319f0C500/0x765DE816845861e75A25fCA122bb6898B8B1282a,ubeswap_v2,0.003,0.003,0xa8E0a0226DBC6B5e462d576E919f8d64d2947222,,0x7037F7296B2fc7908de7b57a89efaa8319f0C500,0x765DE816845861e75A25fCA122bb6898B8B1282a,18,18,3,mCELO,CUSD,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xf5b1BC6C9c180b64F5711567b1d6a51A350f8422,0,,6090851,ubeswap_v2 0x471EcE3750Da237f93B8E339c536989b8978a438/0x64dEFa3544c695db8c535D289d843a189aa26b98,0x471EcE3750Da237f93B8E339c536989b8978a438/0x64dEFa3544c695db8c535D289d843a189aa26b98,ubeswap_v2,0.003,0.003,0xf5b1BC6C9c180b64F5711567b1d6a51A350f8422,,0x471EcE3750Da237f93B8E339c536989b8978a438,0x64dEFa3544c695db8c535D289d843a189aa26b98,18,18,3,CELO,mCUSD,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xEF921D5C41C53507886774e558A4B8ad6f3b0451,0,,6140115,ubeswap_v2 0x471EcE3750Da237f93B8E339c536989b8978a438/0x7037F7296B2fc7908de7b57a89efaa8319f0C500,0x471EcE3750Da237f93B8E339c536989b8978a438/0x7037F7296B2fc7908de7b57a89efaa8319f0C500,ubeswap_v2,0.003,0.003,0xEF921D5C41C53507886774e558A4B8ad6f3b0451,,0x471EcE3750Da237f93B8E339c536989b8978a438,0x7037F7296B2fc7908de7b57a89efaa8319f0C500,18,18,3,CELO,mCELO,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xa813Bb1DF70128d629F1A41830578fA616dAEeEc,0,,6186590,ubeswap_v2 0x2879BFD5e7c4EF331384E908aaA3Bd3014b703fA/0x471EcE3750Da237f93B8E339c536989b8978a438,0x2879BFD5e7c4EF331384E908aaA3Bd3014b703fA/0x471EcE3750Da237f93B8E339c536989b8978a438,ubeswap_v2,0.003,0.003,0xa813Bb1DF70128d629F1A41830578fA616dAEeEc,,0x2879BFD5e7c4EF331384E908aaA3Bd3014b703fA,0x471EcE3750Da237f93B8E339c536989b8978a438,18,18,3,sCELO,CELO,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8117155d5d352Fb9E9826F45E68105e5eAB7398B,0,,6259963,ubeswap_v2 0x32A9FE697a32135BFd313a6Ac28792DaE4D9979d/0x7037F7296B2fc7908de7b57a89efaa8319f0C500,0x32A9FE697a32135BFd313a6Ac28792DaE4D9979d/0x7037F7296B2fc7908de7b57a89efaa8319f0C500,ubeswap_v2,0.003,0.003,0x8117155d5d352Fb9E9826F45E68105e5eAB7398B,,0x32A9FE697a32135BFd313a6Ac28792DaE4D9979d,0x7037F7296B2fc7908de7b57a89efaa8319f0C500,18,18,3,cMCO2,mCELO,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x216915F5edd69617cf10d3325286b13605a4347C,0,,6262308,ubeswap_v2 0x471EcE3750Da237f93B8E339c536989b8978a438/0x832F03bCeE999a577cb592948983E35C048B5Aa4,0x471EcE3750Da237f93B8E339c536989b8978a438/0x832F03bCeE999a577cb592948983E35C048B5Aa4,ubeswap_v2,0.003,0.003,0x216915F5edd69617cf10d3325286b13605a4347C,,0x471EcE3750Da237f93B8E339c536989b8978a438,0x832F03bCeE999a577cb592948983E35C048B5Aa4,18,18,3,CELO,cXOF,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x619D3a9660B3D3441CE29c70b82eA4FAcb06339f,0,,6262566,ubeswap_v2 0x765DE816845861e75A25fCA122bb6898B8B1282a/0x832F03bCeE999a577cb592948983E35C048B5Aa4,0x765DE816845861e75A25fCA122bb6898B8B1282a/0x832F03bCeE999a577cb592948983E35C048B5Aa4,ubeswap_v2,0.003,0.003,0x619D3a9660B3D3441CE29c70b82eA4FAcb06339f,,0x765DE816845861e75A25fCA122bb6898B8B1282a,0x832F03bCeE999a577cb592948983E35C048B5Aa4,18,18,3,CUSD,cXOF,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x27616d3DBa43f55279726c422daf644bc60128a8,0,,6280652,ubeswap_v2 0x64dEFa3544c695db8c535D289d843a189aa26b98/0xa8d0E6799FF3Fd19c6459bf02689aE09c4d78Ba7,0x64dEFa3544c695db8c535D289d843a189aa26b98/0xa8d0E6799FF3Fd19c6459bf02689aE09c4d78Ba7,ubeswap_v2,0.003,0.003,0x27616d3DBa43f55279726c422daf644bc60128a8,,0x64dEFa3544c695db8c535D289d843a189aa26b98,0xa8d0E6799FF3Fd19c6459bf02689aE09c4d78Ba7,18,18,3,mCUSD,mCEUR,0,0,0,,,,,ubeswap_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
