address,decimals,symbol
0x0334547cA8c8F39671b4D592786222D149a55e67,18,cMETA
0x59B0628f1443F484f3644F4b176D63665746115C,18,SC
0x07a988eA0e06756896FD3593f481486222f794d3,18,SPTC
0x39eCEF094be9526ab46FeA3F0f92581A8295ED8B,9,AS
0xA287A3722c367849eFA5c76e96BE36efd65C290e,18,cDEFI
0xeb966c6AE397f28de1723A4a37Baa0F3da86c867,18,STATE
0x49B8990F14C0b85f528d798Fc618B97bc3299C35,9,cDOGEx
0x1b8f82d79Afd2C5eA4485E59646Da79612761810,18,BTC
0xfCdd670feb433280e513355314981B2F450Ec06E,2,MARA
0x173fd7434B8B50dF08e3298f173487ebDB35FD14,18,CRV
0xdBb3Cfd8aB90132F5DEfdE2e26957BDD71Af7729,18,PiHole
0xF3Dffd9B6b93574ead042C3569C6c79080ccE284,18,telrnd
0x8E0C1cDCEEb773139B471fd1137502A28588178a,18,NSFW
0x4F89cc53608241238FC6E44c2B25B1eeF90606eF,18,cBONK
0x868024b877d404e233EE63B29FAe864B9DD83776,18,help
0x77ca66504697d21487038704060A5eD3a28d69dE,18,T
0x967B67AC71f4027E32e15ADacD23331505044589,18,ZRO
0x7CF75C1536cEB53a776C93c1Cf13d206a8861F17,18,TTP
0x1577ef7CdCf3902C5dD79ea6BCdc9BCFc3328B60,18,DUCK
0xE1F24fb747aB8d06ccecBfE2a7040Bbb95EdE119,18,GDS
0x66803FB87aBd4aaC3cbB3fAd7C3aa01f6F3FB207,18,WETH
0xCAF9e5bb8703188a7F0a62b738479b0CBbb83899,18,GTPS
0x266C13DeD5A1d636E502fd56B3F76d38c3107EC2,18,kUSD
0xB4aa2986622249B1F45eb93F28Cfca2b2606d809,18,pUSD
0x833fD14F0FD4eaA47433A07428a46d1Ac60fA591,18,KNOX
0x0a60c25Ef6021fC3B479914E6bcA7C03c18A97f1,18,stabilUSD
0x9A6b3c0864a1150923BE7db6bE0AFfbb6F8fe6A0,18,CELODOGE
0x34C11A932853Ae24E845Ad4B633E3cEf91afE583,18,cRECY
0x432eD909A144B63941cA6De62eeB549e3076e02d,18,GTPS
0x8E3670FD7B0935d3FE832711deBFE13BB689b690,18,AVAX
0x2E3487F967DF2Ebc2f236E16f8fCAeac7091324D,18,WMATIC
0x173234922eB27d5138c5e481be9dF5261fAeD450,18,SOL
0x32A9FE697a32135BFd313a6Ac28792DaE4D9979d,18,cMCO2
0xa86D2B5574824b767D9aF2A074FB4A312b0fbF18,18,GFI
0xC668583dcbDc9ae6FA3CE46462758188adfdfC24,18,stCELO
0x02De4766C272abc10Bc88c220D214A26960a7e92,18,NCT
0x3A5024E3AAB31A1d3184127B52b0e4B4E9ADcC34,18,mMOO
0xab26aff8d014B0ebd8e6Bb19f9f6BfFFED96aF33,18,Wavy
0x195481cd051C73072d5e5966b07e020be632E32B,18,MEXC
0xd71Ffd0940c920786eC4DbB5A12306669b5b81EF,8,WBTC
0x6E75C35F5E3B557B1a424f555776379ae47824c5,8,SPC
0x8427bD503dd3169cCC9aFF7326c15258Bc305478,18,SYMM
0x07e48DaDd2914bA021ab0b302848fc9e4D86A646,18,TOM
0x965f84D915a9eFa2dD81b653e3AE736555d945f4,6,USDC
0x774b29Bf6017Bb36e7B7595E8dFDE19De6D4c583,18,USBL
0x0E04f5FcEf61EA7eE126C82218C8889e30eD4e5f,18,wBAN
0x3Efb26220fE6959561d7EDe2AED947e0d761B574,18,GLD
0xFB42E2e90fc79CfA6A6B4EBa4877d5Faf4e29287,18,gcUSD
0x16545efE8f7C82B13C06339dbf7D6981D655D8Ca,18,SRN
0xae52592Fc426C3E84b06b286f76aFC802f6f730B,9,TRUEHN
0x6E8c30f31aF6a5a860aCfDd1d312773cFb280B14,8,FIRU
0x65eb36F7D78EE2D435689287FA962151ba5Cd123,18,BUSD
0x97d5c64B9e3A0BcdBCd80cb797dAF31D89b867d1,9,RHT
0xd13b063221307D5987Faff5B90EAf9757eF2B31d,15,TRUEHNG
0x4126df1a82c24e378Bc135185877f9efF33f8952,8,MBTC
0x2045bC07Dbcc7297D0E5bFc53Ee666fE5E4B7BC4,18,test1
0xc3377Ea71F1dc8e55Ba360724eff2d7aD62a8670,18,ATLASX
0xC1dB80B47455CE7E4D9A749Eb65C046E9B153E71,18,CEO
0xd9f0218591fd3D9eC754eE807881225510D97Ff6,18,test5
0xD39dfDeBbd8AD13dcd73eA842F9bF2D6B5b6d71c,18,JMC
0x23485BEBD76dD7a644B8c7D789BcAE43Ee76890f,18,NGC
0xd7dd367ea602bE314e5050C3334A3d4c2FdeFe21,18,CPCO2
0xAd002aBBfDC494079C62505de37Cb2BA42F6C4Dc,18,PATTY
0xd0FE9E7433B8F5B8e889F8e05C902EFe1531F390,18,PXL
0x8462B277C3d6e7cE9165bD3Ffb4D0AE2F38e2AC5,18,PEPE'S
0x1a35EE4640b0A3B87705B0A4B45D227Ba60Ca2ad,8,axlWBTC
0x641AF4b8135FBd29202889beBf42314ac1Eeb147,18,GEMZS
0x7a8C292634A14a96E023b107BE311FA392cE81D4,6,COOP
0xb829b68f57CC546dA7E5806A929e53bE32a4625D,18,axlETH
0x123ED050805E0998EBEf43671327139224218e50,18,NTMX
0xA9D93a36C38096055F4C66276049f4851442e2F9,18,MIW
0x12055ae73A83730d766A7cfEd62F1797987d5Fa5,18,VMBT
0xc65904c8F9aE384f1F61731dc9F461f9809316B1,18,YPEPE
0xEA64270B64a8D17D37327b6312A642ABf2Bdf7e8,18,CIGR
0x84084B3a9fF2cb1f617355D0773Eb37722BA1D49,18,IMTX
0xd44D005d48e2C64Cbc52bdecf03Ec35865609685,6,US+
0x63EBcc59F29c1e323Da7B20B21b760343Ef7857c,18,EUR 
0x65C36903fF14950D895E142340FB0273c7D7c632,18,gUSD
0x218c3c3D49d0E7B37aff0D8bB079de36Ae61A4c0,18,FTM
0x0E50FE2E979cc71079036b8B59A3b64ee3EDD18e,6,TestUSDT
0x8E42415b2A8DD16BAFba4A6ac631E9eD4EaC7A58,18,Colorful
0xFa51eFDc0910CCdA91732e6806912Fa12e2FD475,18,G$
0x61FA0fB802fd8345C06da558240E0651886fec69,18,G$
0xD59c7d2D6bc1531dC8f51fab2E40Db1B22139d23,18,JOE
0x617f3112bf5397D0467D315cC709EF968D9ba546,6,USDT
0x8CD362b92423D3f3419667AcDd66BB465a0E545C,9,DNR
0xcc82Ce5FA524dC69Fa94a9BDec9525123B611B6a,18,ERUND
0x15dd783166e7D664dC29C5F703b23FB67325c0D9,18,CGB
0x62FFf2D2D1692D52eAf043AeeC727F7918d269D3,6,USDC
0x90f2D6Ba3E7E3C18fcE126d17d07E86DFA0a17E4,18,NXN
0xcde66143C5D9B134DabA0e6A96e476b1bD347B04,6,SRFTST
0xBddC3554269053544bE0d6d027a73271225E9859,6,EUROC
0xbF4378c15eD6e2EBBD883b06dD20CeAe050AA4Fc,18,UD
0xDB452CC669D3Ae454226AbF232Fe211bAfF2a1F9,18,celoDUCO
0xd178Ee3C654e4D651791b8b04E1e9a48aa0cae55,6,TestUsdc
0x555a37E52791904c097ECAB03da0009a0c7c4FCf,18,MERK
0x2456490b46C2428cec4989842416d202461a6CFC,18,Keo
0x09542412cc6F2Ed5c0d232e04688394E565a56D2,18,LG
0xB62c22347cb7335f6aE02EbA4D2e4e086ab0b883,18,COOL
0x42B9f4aB58eA5CBdF2ece3c2DA38179bc85292E3,18,TESTT
0x43a23738AA913B33804C3E85e02D27d215267D54,18,SMTK
0xb3464f96Fd1120ef258F3941a427109F6D7186d9,18,LG
0xDE093684c796204224BC081f937aa059D903c52a,18,SBC
0xb1e784565F5047D4533dcC23331266A9f0F87D36,18,BCT
0xc978F8A7db6ef7eb574Bd2A5a31a87Baba8D3c33,18,LG
0xA34097cAC5743Fa14b53Dcec7694b31A1357aC8a,18,LG
0x60163D35494f2a9Db815F78299aBbb5c99f0193C,18,WERUND
0x52a34Ec048893C2d6A61F1282666FB040c41BC67,18,M721-F
0x9BBF9f544F3ceD640090f43FF6B820894f66Aaef,9,CART
0x4510104CF2CC3Be071F171Be7C47b8d6bEabA234,18,CCAT
0xB7B060E5494CC58EB630456AEBdE76CB429eF6b0,18,FLUSH
0xD3cA1EAC8C3193115F578a17733c4F32395dd914,18,CELOCAT
0xDc0602F48188d8c2D24995B008Eab575438E9CD0,18,GRAB
0x8c209704B55062619A17EdF0B7c2a68f17fCeA9b,18,CELODOGE
0xA0382610d301e469ACd3D2f752A4739a13223218,18,HLC
0x8fed15Aa5AF50A20C2eAadfBf113fE147759FE90,18,GRAB
0x53EA699c4F62707aE3edCF7fCa97eA4d508c1881,18,UBER
0xd54889D38296840D65FAE90cad2F94Dc30f00F35,18,GGLO
0xeB5A3d4DDDd209a89b0A186716d7A17812b07Fba,18,CELOROCKET
0x828442b6a28Ce7a8b360176b87534CD698B39C12,18,CELOROCKET
0x57776Ef706493A810d80750D6c9A192B89894647,18,FWETH
0xcea88cB2cd121fd40a019bBE24cEa179222f6B55,18,O⅃ƎƆ
