cid,strategy_id,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,address,anchor,tkn0_address,tkn1_address,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol,timestamp,tkn0_balance,tkn1_balance,liquidity,sqrt_price_q96,tick,tick_spacing,exchange,pool_type,tkn0_weight,tkn1_weight,tkn2_address,tkn2_decimals,tkn2_symbol,tkn2_balance,tkn2_weight,tkn3_address,tkn3_decimals,tkn3_symbol,tkn3_balance,tkn3_weight,tkn4_address,tkn4_decimals,tkn4_symbol,tkn4_balance,tkn4_weight,tkn5_address,tkn5_decimals,tkn5_symbol,tkn5_balance,tkn5_weight,tkn6_address,tkn6_decimals,tkn6_symbol,tkn6_balance,tkn6_weight,tkn7_address,tkn7_decimals,tkn7_symbol,tkn7_balance,tkn7_weight
0xB280115f45dcDf0Efd46D22f22b302C253053d94,0,,200940239,omnidex_v2 0x2d3e429c4B71e44004f341242B0CBae88C724401/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0x2d3e429c4B71e44004f341242B0CBae88C724401/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,omnidex_v2,0.003,0.003,0xB280115f45dcDf0Efd46D22f22b302C253053d94,,0x2d3e429c4B71e44004f341242B0CBae88C724401,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,18,18,3,HelpIAmAddictedToDrugs,WTLOS,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x5C9aa3B536887ca4Dd1A38BC25b945Abe2759C14,0,,200991367,omnidex_v2 0x3399839dA98e661FAB25Ec60F31207C170B8E7c3/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0x3399839dA98e661FAB25Ec60F31207C170B8E7c3/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,omnidex_v2,0.003,0.003,0x5C9aa3B536887ca4Dd1A38BC25b945Abe2759C14,,0x3399839dA98e661FAB25Ec60F31207C170B8E7c3,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,6,18,3,MSG,WTLOS,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x0B38EBae303e2273331Aa791703E619d6bFa0283,0,,201024487,omnidex_v2 0x3bd8994cC3E24538072c56A642573cE0763d6799/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0x3bd8994cC3E24538072c56A642573cE0763d6799/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,omnidex_v2,0.003,0.003,0x0B38EBae303e2273331Aa791703E619d6bFa0283,,0x3bd8994cC3E24538072c56A642573cE0763d6799,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,18,18,3,HelpIAmAddictedToDrugs,WTLOS,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x85c2465bE8b528b8a0705828DCfE3f18A6078EAc,0,,201024632,omnidex_v2 0x25c85F0E1f56bf400164786C87C6d63be888A45A/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0x25c85F0E1f56bf400164786C87C6d63be888A45A/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,omnidex_v2,0.003,0.003,0x85c2465bE8b528b8a0705828DCfE3f18A6078EAc,,0x25c85F0E1f56bf400164786C87C6d63be888A45A,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,18,18,3,🚽,WTLOS,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xd151C93B2AcD60F30e0E3632d0f01e4b46a3de4F,0,,201024991,omnidex_v2 0x25c85F0E1f56bf400164786C87C6d63be888A45A/0x818ec0A7Fe18Ff94269904fCED6AE3DaE6d6dC0b,0x25c85F0E1f56bf400164786C87C6d63be888A45A/0x818ec0A7Fe18Ff94269904fCED6AE3DaE6d6dC0b,omnidex_v2,0.003,0.003,0xd151C93B2AcD60F30e0E3632d0f01e4b46a3de4F,,0x25c85F0E1f56bf400164786C87C6d63be888A45A,0x818ec0A7Fe18Ff94269904fCED6AE3DaE6d6dC0b,18,18,3,🚽,USDC,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x35eaa80c7AB1DA530029E86d9030aE4D33402337,0,,201036268,omnidex_v2 0xA7DF3557C43E4ffF560e225E0b69d3fbfeC04c61/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0xA7DF3557C43E4ffF560e225E0b69d3fbfeC04c61/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,omnidex_v2,0.003,0.003,0x35eaa80c7AB1DA530029E86d9030aE4D33402337,,0xA7DF3557C43E4ffF560e225E0b69d3fbfeC04c61,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,6,18,3,DarkTelos,WTLOS,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x63BaB8c93028d38e9e6256BEf9B22e3b02B9ad8A,0,,201054460,omnidex_v2 0x244415af03e7eDC17A453F5dCa515c7a6627573F/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0x244415af03e7eDC17A453F5dCa515c7a6627573F/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,omnidex_v2,0.003,0.003,0x63BaB8c93028d38e9e6256BEf9B22e3b02B9ad8A,,0x244415af03e7eDC17A453F5dCa515c7a6627573F,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,6,18,3,BoggyTelos,WTLOS,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x3328DA82B5890A3Fe29966A562201b395f6eeB67,0,,201076556,omnidex_v2 0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E/0xe9d87F17A2d6dA7FA63188D772a73094F2C1916e,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E/0xe9d87F17A2d6dA7FA63188D772a73094F2C1916e,omnidex_v2,0.003,0.003,0x3328DA82B5890A3Fe29966A562201b395f6eeB67,,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0xe9d87F17A2d6dA7FA63188D772a73094F2C1916e,18,6,3,WTLOS,Celliff,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xE754eDaDb8619a5Ac62978348633aa98371C5F58,0,,201100149,omnidex_v2 0x3E51e37350356B2D3ad84bD8146e48ac63E371a8/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0x3E51e37350356B2D3ad84bD8146e48ac63E371a8/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,omnidex_v2,0.003,0.003,0xE754eDaDb8619a5Ac62978348633aa98371C5F58,,0x3E51e37350356B2D3ad84bD8146e48ac63E371a8,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,18,18,3,BABYZAP,WTLOS,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7b245f408184Eb67fe025Ff103313be73f1a854f,0,,201114560,omnidex_v2 0x109860efA50f47cf16137fF16c93FAb4108e8A72/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0x109860efA50f47cf16137fF16c93FAb4108e8A72/0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,omnidex_v2,0.003,0.003,0x7b245f408184Eb67fe025Ff103313be73f1a854f,,0x109860efA50f47cf16137fF16c93FAb4108e8A72,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,18,18,3,&#129499;&#129499;&#129499;&#129499;,WTLOS,0,0,0,,,,,omnidex_v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
