cid,strategy_id,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,address,anchor,tkn0_address,tkn1_address,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol,timestamp,tkn0_balance,tkn1_balance,liquidity,sqrt_price_q96,tick,tick_spacing,exchange,pool_type,tkn0_weight,tkn1_weight,tkn2_address,tkn2_decimals,tkn2_symbol,tkn2_balance,tkn2_weight,tkn3_address,tkn3_decimals,tkn3_symbol,tkn3_balance,tkn3_weight,tkn4_address,tkn4_decimals,tkn4_symbol,tkn4_balance,tkn4_weight,tkn5_address,tkn5_decimals,tkn5_symbol,tkn5_balance,tkn5_weight,tkn6_address,tkn6_decimals,tkn6_symbol,tkn6_balance,tkn6_weight,tkn7_address,tkn7_decimals,tkn7_symbol,tkn7_balance,tkn7_weight,y_0,y_1,z_0,z_1,A_0,A_1,B_0,B_1
,0,,0,balancer 0x6810e776880C02933D47DB1b9fc05908e5386b96/0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2 0.003,0x6810e776880C02933D47DB1b9fc05908e5386b96/0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,balancer,3000000000000000.0,0.003,0xF4C0DD9B82DA36C07605df83c8a416F11724d88b,0xf4c0dd9b82da36c07605df83c8a416f11724d88b000200000000000000000026,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,7,GNO,WETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,balancer 0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68/0x865377367054516e17014CcdED1e7d814EDC9ce4 0.003,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68/0x865377367054516e17014CcdED1e7d814EDC9ce4,balancer,3000000000000000.0,0.003,0x441b8a1980f2F2E43A9397099d15CC2Fe6D36250,0x441b8a1980f2f2e43a9397099d15cc2fe6d3625000020000000000000000035f,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,0x865377367054516e17014CcdED1e7d814EDC9ce4,18,18,7,INV,DOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,balancer 0x5A98FcBEA516Cf06857215779Fd812CA3beF1B32/0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0 0.0025,0x5A98FcBEA516Cf06857215779Fd812CA3beF1B32/0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,balancer,2500000000000000.0,0.0025,0x5f1f4E50ba51D723F12385a8a9606afc3A0555f5,0x5f1f4e50ba51d723f12385a8a9606afc3a0555f5000200000000000000000465,0x5A98FcBEA516Cf06857215779Fd812CA3beF1B32,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,18,18,7,LDO,wstETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,balancer 0x514910771AF9Ca656af840dff83E8264EcF986CA/0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2 0.0027,0x514910771AF9Ca656af840dff83E8264EcF986CA/0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,balancer,2700000000000000.0,0.0027,0xE99481DC77691d8E2456E5f3F61C1810adFC1503,0xe99481dc77691d8e2456e5f3f61c1810adfc1503000200000000000000000018,0x514910771AF9Ca656af840dff83E8264EcF986CA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,7,LINK,WETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,balancer 0x5f98805A4E8be255a32880FDeC7F6728C6568bA0/0x6DEA81C8171D0bA574754EF6F8b412F2Ed88c54D 0.06,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0/0x6DEA81C8171D0bA574754EF6F8b412F2Ed88c54D,balancer,6e+16,0.06,0xc4451498F950b8B3AbD9a815cF221a8e64791388,0xc4451498f950b8b3abd9a815cf221a8e647913880001000000000000000001ea,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0x6DEA81C8171D0bA574754EF6F8b412F2Ed88c54D,18,18,7,LUSD,LQTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.1,0.063,0xae78736Cd615f374D3085123A210448E74Fc6393,18.0,rETH,0.0,0.03,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18.0,WETH,0.0,0.257,0xD33526068D116cE69F19A9ee46F0bd304F21A51f,18.0,RPL,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,balancer 0x5f98805A4E8be255a32880FDeC7F6728C6568bA0/0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5 0.003,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0/0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,balancer,3000000000000000.0,0.003,0x18FDf15ff782e44C1f9B6C5846ff6B0F0004F6a2,0x18fdf15ff782e44c1f9b6c5846ff6b0f0004f6a2000200000000000000000560,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,18,9,7,LUSD,OHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,balancer 0x965d79F1A1016B574a62986e13Ca8Ab04DfdD15C/0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2 0.01,0x965d79F1A1016B574a62986e13Ca8Ab04DfdD15C/0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,balancer,1e+16,0.01,0x93ab2aFDED588A9e7F3Ef569834b13685D612f96,0x93ab2afded588a9e7f3ef569834b13685d612f96000200000000000000000095,0x965d79F1A1016B574a62986e13Ca8Ab04DfdD15C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,7,M2,WETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,balancer 0x8888801aF4d980682e47f1A9036e589479e835C5/0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2 0.003,0x8888801aF4d980682e47f1A9036e589479e835C5/0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,balancer,3000000000000000.0,0.003,0x3E09E828c716c5e2BC5034EeD7d5eC8677ffba18,0x3e09e828c716c5e2bc5034eed7d5ec8677ffba180002000000000000000002b1,0x8888801aF4d980682e47f1A9036e589479e835C5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,7,MPH,WETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,balancer 0x6F9C26Fa731C7Ea4139Fa669962Cf8F1CE6C8b0B/0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48 0.02,0x6F9C26Fa731C7Ea4139Fa669962Cf8F1CE6C8b0B/0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,balancer,2e+16,0.02,0x67f117350Eab45983374F4f83d275d8A5D62b1bf,0x67f117350eab45983374f4f83d275d8a5d62b1bf0001000000000000000004f2,0x6F9C26Fa731C7Ea4139Fa669962Cf8F1CE6C8b0B,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,18,6,7,OATH,USDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.35,0.15,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18.0,WETH,0.0,0.15,0xF88Baf18FAB7e330fa0C4F83949E23F52FECECce,18.0,GRAIN,0.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,0,balancer 0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5/0x6B175474E89094C44Da98b954EedeAC495271d0F 0.003,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5/0x6B175474E89094C44Da98b954EedeAC495271d0F,balancer,3000000000000000.0,0.003,0x76FCf0e8C7Ff37A47a799FA2cd4c13cDe0D981C9,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c90002000000000000000003d2,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,0x6B175474E89094C44Da98b954EedeAC495271d0F,9,18,7,OHM,DAI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balancer,Weighted,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
