address,decimals,symbol
0xFDa8355e8CE22Ac44F2d175f4AcFEC8fAc7472d7,18,MGG
0x0E1694483eBB3b74d3054E383840C6cf011e518e,18,SUSD
0x43a8cab15D06d3a5fE5854D714C37E7E9246F170,18,ORBS
0xB01E8419d842beebf1b70A7b5f7142abbaf7159D,18,COVER
0xD3c325848D7c6E29b574Cb0789998b2ff901f17E,18,1ART
0x82f0B8B456c1A451378467398982d4834b6829c1,18,MIM
0x27749e79Ad796c4251E0A0564AeF45235493a0b6,18,ONX
0x91fa20244Fb509e8289CA630E5db3E9166233FDc,18,GOHM
0xe2D27f06F63d98b8e11b38b5b08A75D0c8dD62B9,18,USTC
0x6626c47c00F1D87902fc13EECfaC3ed06D5E8D8a,18,WOO
0x44F7237df00E386af8e79B817D05ED9f6FE0f296,18,SOL
0x1e1085eFaA63EDFE74aaD7C05a28EAE4ef917C3F,18,KNC
0x511D35c52a3C244E7b8bd92c0C297755FbD89212,18,WAVAX
0x4A13a2cf881f5378DEF61E430139Ed26d843Df9A,18,BELUGA
0x40DF1Ae6074C35047BFF66675488Aa2f9f6384F3,18,WMATIC
0xb3654dc3D10Ea7645f8319668E8F54d2574FBdC8,18,LINK
0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,18,DAI
0xf8a363Cf116b6B633faEDF66848ED52895CE703b,18,LEVL
0xe1e6B01aE86Ad82B1F1B4EB413B219aC32E17Bf6,18,XRUNE
0x8Bb93979901cd159bF6763B223FBb315C31CCF7b,18,INTD
0xfe7eDa5F2c56160d406869A8aA4B2F365d544C7B,18,AXLETH
0x2A5062D22adCFaAfbd5C541d4dA82E4B450d4212,18,KP3R
0xeEeEEb57642040bE42185f49C52F7E9B38f8eeeE,18,ELK
0xE705aF5f63fcaBDCDF5016aA838EAaac35D12890,9,MCRT
0x667c856f1A624BAeFE89fC4909C8701296C86c98,18,ONI
0xaD996A45fd2373ed0B10Efa4A8eCB9de445A4302,18,ALPACA
0xEe9801669C6138E84bD50dEB500827b776777d28,18,O3
0x13082681E8CE9bd0aF505912d306403592490Fc7,18,PAR
0x1D1764F04DE29da6b90ffBef372D1A45596C4855,18,MIMO
0x5E2e2d3Ee4944d0E6c0b663625859CF8cC45ca88,9,ARCHA
0x38540b4613d2e57ECf190D3486Ae6f74591eb8A9,18,ALM
0xD3b71117E6C1558c1553305b44988cd944e97300,18,YEL
0xe83dFaaAfd3310474D917583Ae9633B4f68fB036,18,RAINI
0x6ab707Aca953eDAeFBc4fD23bA73294241490620,6,AUSDT
0x191c10Aa4AF7C30e871E70C95dB0E4eb77237530,18,ALINK
0x513c7E3a9c69cA3e22550eF58AC1C0088e918FFf,18,ACRV
0x82E64f49Ed5EC1bC6e43DAD4FC8Af9bb3A2312EE,18,ADAI
0x846e4D51d7E2043C1a87E0Ab7490B93FB940357b,6,UST
0xe50fA9b3c56FfB159cB0FCA61F5c9D750e8128c8,18,AWETH
0x078f358208685046a11C85e8ad32895DED33A249,8,AWBTC
0x15b7c0c907e4C6b9AdaAaabC300C08991D6CEA05,18,GEL
0x777CF5ba9C291A1A8f57FF14836F6F9dC5c0F9Dd,18,SOLID
0x4272dD51961A5181AcE0DC7EB6f9807311345559,18,PPDEX
0x44B26E839eB3572c5E959F994804A5De66600349,18,HEGIC
0xCEeBDE49eC95E21F7eE63C5c6f98CaB3519570de,18,WSTA
0x4b6B3d425F82248996D77EcC3F3df1E500aaC1db,18,LQDR
0x1F7216fdB338247512Ec99715587bb97BBf96eae,18,BBADGER
0x8867F422Cd9Cf0C66ba71D22bC8edc641e91949d,18,ULX
0x8fF27b58E1d969bEFC9c8aEAE93A6EB7E2250c8f,18,LSHARE
0x5f7F94a1dd7b15594d17543BEB8B30b111DD464c,18,SPACE
0x11BbF12363dC8375b78D2719395d505f52a02F68,18,ROUTE
0x2598c30330D5771AE9F983979209486aE26dE875,18,AI
0x2b1D36f5B61AdDAf7DA7ebbd11B35FD8cfb0DE31,18,ITP
0x0e121961DD741C9D49C9A04379da944A9D2FAc7a,18,DIS
0x1E4F97b9f9F913c46F1632781732927B9019C68b,18,CRV
0x6a07A792ab2965C72a5B8088d3a069A7aC3a993B,18,AAVE
0x56ee926bD8c72B2d5fa1aF4d9E4Cbb515a1E3Adc,18,SNX
0x657A1861c15A3deD9AF0B6799a195a249ebdCbc6,18,CREAM
0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,6,USDC
0x7C598c96D02398d89FbCb9d41Eab3DF0C16F227D,18,NEXO
0xab41861399eb56896b24FBaaBaA8bce45e4A626B,18,0XMR
0x468003B688943977e6130F4F68F23aad939a1040,18,SPELL
0x29b0Da86e484E1C0029B56e817912d778aC0EC69,18,YFI
0x260b3E40c714Ce8196465Ec824Cd8Bb915081812,18,IRON
0xA9937092c4E2B0277C16802Cc8778D252854688A,18,OLIVE
0x25A528af62e56512A19ce8c3cAB427807c28CC19,18,DSLA
0x8b8407c6184f1f0Fd1082e83d6A3b8349cAcEd12,8,COVAL
0x2aD402655243203fcfa7dCB62F8A08cc2BA88ae0,18,CRE8R
0xcF726A06f3dcEc8eF2b033336D138CaA0EAe5af2,18,RGT
0xfB98B335551a418cD0737375a2ea0ded62Ea213b,18,MIMATIC
0x84C882A4d8Eb448cE086EA19418Ca0f32F106117,18,BFC
0x9Fb9a33956351cf4fa040f65A13b835A3C8764E3,18,MULTI
0x477a9D5dF9bedA06F6b021136a2efe7BE242fCC9,18,TRAVA
0xD67de0e0a0Fd7b15dC8348Bb9BE742F3c5850454,18,WBNB
0xdc301622e621166BD8E82f2cA0A26c13Ad0BE355,18,FRAX
0x5d5530eb3147152FE78d5C4bFEeDe054c8d1442A,18,FEED
0xA9CAd0165C155f3998b0001b3eF30bCa0aa6B591,18,WNOW
0x10010078a54396F62c96dF8532dc2B4847d47ED3,18,HND
0xE55e19Fb4F2D85af758950957714292DAC1e25B2,18,SYN
0x6496994241804D7fE2b032901931e03bCD82301F,18,MODA
0x543Acd673960041eEe1305500893260F1887B679,18,ABR
0x33333ee26a7d02e41c33828B42Fb1E0889143477,18,LIQR
0x90b89e881961E1053AeaDdbA13217d56F747349a,18,HYVE
0x50EB82CC284E3D35936827023B048106aAEcfc5F,18,FSN
0xB355f4F4CC84a9429a59d5c2B98d77016f7EC482,18,BTCBR
0x461d52769884ca6235B685EF2040F47d30C94EB5,18,VSP
0xDDc0385169797937066bBd8EF409b5B3c0dFEB52,18,WMEMO
0xCE22c3e95B5E118ea61C4fb9357Fe45Cbb34cb56,18,BSGG
0x65c9d9d080714cDa7b5d58989Dc27f897F165179,18,TETU
0x65Def5029A0e7591e46B38742bFEdd1Fb7b24436,18,KAE
0x444444443B0fcB2733b93F23C910580FBa52FFFA,18,XY
0x89D5e71E275B4bE094Df9551627BCF4E3b24cE22,18,STA
0xDE55B113A27Cc0c5893CAa6Ee1C020b6B46650C0,18,DEUS
0x92868A5255C628dA08F550a858A802f5351C5223,18,BRIDGE
0x75e0eB8e6d92ab832bB11E46c041D06a89aC5F0D,18,BIOS
0x2F6F07CDcf3588944Bf4C42aC74ff24bF56e7590,18,STG
0x3129662808bEC728a27Ab6a6b9AFd3cBacA8A43c,18,DOLA
0xC17c30e98541188614dF99239cABD40280810cA3,18,RISE
0x14418C22165553251B002b289F8AbE4D1Ed41d76,18,FEAR
0x9767203e89dcD34851240B3919d4900d3E5069f1,6,A4
0xDF474B7109b73b7D57926d43598D5934131136b2,18,ANKR
0x4f851750a3e6f80f1E1f89C67B56960Bfc29A934,18,KALM
0x602a3AD311e66B6F5e567a13016B712ABa0625C6,18,DUCK
0xEDf5e2Ac09002094Cc51B597CebE58C70182ADC5,18,MAKI
0xa6097a4DbEF3EB44c50bad6286a5ED2bc4418AA2,18,BUILD
0x462Fa81050f0fF732D59df121BFd9b8Bab072018,18,SHACK
0xf899e3909B4492859d44260E1de41A9E663e70F5,18,RADIO
0x8b1f4432F943c465A973FeDC6d7aa50Fc96f1f65,6,AXL
0xB67FA6deFCe4042070Eb1ae1511Dcd6dcc6a532E,18,ALUSD
0x9F82e452B79926151BF8965e5D0a3c1c68b9dE2b,18,ETHEREUM
