address,decimals,symbol
0x43b7Befa3Da44009E67a12B30FE46f832Aa23781,18,XXX
0xf5eb338960b5424521e86054DBe18ce828B62AaA,18,DEX
0xdF7b900da0C5a7B2D442d763fDC460DB99Fa77c5,18,PUMP
0x21770211b478eA47792b75144541b69F1a8C2dB3,18,SEIGA
0xd9D340Aef433a990294f024aF8934658f525fB8A,18,YYY
0xb265032D8049984f6A3d8782Aa6770356eAF6c22,18,JENNER
0x90836C2B2362d05D5B31ABaba26B4851ff250d80,18,SEIGOD
0x4Df508633f25DdbD29CFAC3206Bbc2dc8B36088f,18,LEO
0x9d2A7D7923F52D6c59Eaeac60f72059F21c7f097,18,TestL
0xB43b9EAEdaDe46a9447e3081E4893C462B06f2c5,18,SEIMAX
0x5BfE8991368cac4B6dbf41e13bE3f0E1de50F5ea,18,GOLD
0x8f95416f1f7403c11d620a885d66C1E020eD848A,18,SEILOR
0x5EC45F18cDE6c8926A337E1C201d03A6f29a5604,18,GOLD
0x95597EB8D227a7c4B4f5E807a815C5178eE6dBE1,6,MILLI
0x806DC9543AA76e7768d75aD5e1d57dc5E114F20a,18,$MELON
0x65008765cCDdF753DeFEdd0F05f81F2b5c1350E7,18,LOL
0xcB4BFaA31EB142784220b962298b506487351d72,18,NINJA
0xA8D9e39b5E19cf2FEF856cCF229b71a8512f93F1,18,schat
0x0E0cc95Af1E14b9cEabefC8d7D81f02547841008,18,seibot
0x8A6e949E83e0b1262AE64CbfB7680d1c53243DDf,18,OMNOM
0xA0e7baCc28eB9675C698fEEa8fEF6c873D87d331,18,Nako
0x066B0B442Cd548eDC21120407348282a3865d75D,18,Plinko
0xE4012CDe11Bad7f3979cd6E3F096E2A0bF55Ce4C,10,kkwd
0x7044547a23D7C432E21A25AA07EB9494d09e4CE7,18,SEIBOT
0xB629b01A0b3Be5fDab174464507B37C67c3c6084,18,HOOD
0x97814927941c156DE2dc74aE181fF9ab661DF85e,18,TEST
0x8905eE0c15692ecdF7147BA70243c5205c991e43,18,MAGAMANSEI
0xd440676E8804F9e20a59006e55B3e5eA527723c5,18,SEITARD
0x34265B922980A8D3b18f26BccAcad99becc0CbA4,18,SEIGEN
0xc507525CDa6EB301517c1c95F0f07334f25B970e,18,Dragon
0xF441317360a47f8ccDBd1444BfA98A8957498319,6,factory/sei139gxrlzt90khvv63uxcsxu7p5njdx85hx40u8z/meow
0x0E214DDD756eFDC4d556E42D92D11D03e83F8045,18,SEIMURAI
0x84c7b465170DD6533a30a95150029121904310C9,18,FIN
0x10Be3dD30665D474Da90C271F36fD96AeCb97962,18,SEIMURAI
0x10B330c6c5549499401b3cc15b38e6eCD3063e54,18,$PUMP
0x0647bC2dCc7AD55Dd9718c918631b019d883199a,18,SAY
0x0507198396B642892fc6f33d3a1F3Ad430dE8811,18,GOLDTEST
0xDD7d5e4Ea2125d43C16eEd8f1FFeFffa2F4b4aF6,18,JLY
0xD049e189ACC1873BCa8c0a314d6B26835684Fb89,6,RED
0x6B92994f5d5D7D36608BDeD50724282F1E58FBB1,18,NINJA
0xea02da1F5dBD088F00Aa2fd3b5bDF59dfc896792,18,MAGA
0x24fd0bfDC5D4D05FE28409c6eB2b11B19d55A0d8,9,test1
0x30ffFF979fCb27454c39de6f8cA74692C081E499,18,SWIF
0x626ed48b39A4d8C1C02e19679C74C78F8Bc5CBD9,18,MAGA
0xf5C662574c3266CBf2198b3845fc45F1b218FA4C,18,USDV
0xD261d7B14446b06C330036Ae18a296CE4E87c3B0,18,TGA
0xDF3D7DD2848f491645974215474c566E79F2e538,18,S8N
0x9b31ad7d1eE5a37c64a5972275C5F09fFfbC2C6f,18,SENSEI
0xF63980e3818607c0797e994cfD34c1c592968469,18,SUPERSEIZ
0x019EA1347BD9bc912c0221d24983a74E9386B794,18,GOKU
