cid,strategy_id,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,address,anchor,tkn0_address,tkn1_address,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol,timestamp,tkn0_balance,tkn1_balance,liquidity,sqrt_price_q96,tick,tick_spacing,exchange,pool_type,tkn0_weight,tkn1_weight,tkn2_address,tkn2_decimals,tkn2_symbol,tkn2_balance,tkn2_weight,tkn3_address,tkn3_decimals,tkn3_symbol,tkn3_balance,tkn3_weight,tkn4_address,tkn4_decimals,tkn4_symbol,tkn4_balance,tkn4_weight,tkn5_address,tkn5_decimals,tkn5_symbol,tkn5_balance,tkn5_weight,tkn6_address,tkn6_decimals,tkn6_symbol,tkn6_balance,tkn6_weight,tkn7_address,tkn7_decimals,tkn7_symbol,tkn7_balance,tkn7_weight
0x6dF04ED216Ac96AFb2a1dEa0cb4516Eb1BC0Ac8F,0,,79979260,dragonswap 0x6F8f8Edb5641605F839c9912490327Ce921397Bd/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,0x6F8f8Edb5641605F839c9912490327Ce921397Bd/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,dragonswap,0.003,0.003,0x6dF04ED216Ac96AFb2a1dEa0cb4516Eb1BC0Ac8F,,0x6F8f8Edb5641605F839c9912490327Ce921397Bd,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,18,18,3,Teddy,WSEI,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x81d3b1BFcd85BC74eA9886a73D1ff218D67F4534,0,,79981127,dragonswap 0xDAe81279737256084fc9F52c5c1DB3e0283fEC3A/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,0xDAe81279737256084fc9F52c5c1DB3e0283fEC3A/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,dragonswap,0.003,0.003,0x81d3b1BFcd85BC74eA9886a73D1ff218D67F4534,,0xDAe81279737256084fc9F52c5c1DB3e0283fEC3A,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,18,18,3,BABYPOPO,WSEI,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8A39a76A22e488DBc723122c63b2C2a6e0AbE13B,0,,79982314,dragonswap 0xC18b6a15FB0ceaf5eb18696EeFCb5bc7b9107149/0xC6BC81A0E287cC8103cC002147a9d76caE4cD6E5,0xC18b6a15FB0ceaf5eb18696EeFCb5bc7b9107149/0xC6BC81A0E287cC8103cC002147a9d76caE4cD6E5,dragonswap,0.003,0.003,0x8A39a76A22e488DBc723122c63b2C2a6e0AbE13B,,0xC18b6a15FB0ceaf5eb18696EeFCb5bc7b9107149,0xC6BC81A0E287cC8103cC002147a9d76caE4cD6E5,18,18,3,POPO,BALLZ,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x2F740183Bb87f5d43A9CB64e4EC7fe566Cd36A43,0,,79983040,dragonswap 0x02cCA9bF007B5d96149F02aAEFd646BB887104e5/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,0x02cCA9bF007B5d96149F02aAEFd646BB887104e5/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,dragonswap,0.003,0.003,0x2F740183Bb87f5d43A9CB64e4EC7fe566Cd36A43,,0x02cCA9bF007B5d96149F02aAEFd646BB887104e5,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,18,18,3,SENSEI,WSEI,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xDFaBF342464A2E7F451005D7248b79FC1fC3515c,0,,79984275,dragonswap 0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7/0xE664b088a77EcBaa39af07709656b8F0B5D1048D,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7/0xE664b088a77EcBaa39af07709656b8F0B5D1048D,dragonswap,0.003,0.003,0xDFaBF342464A2E7F451005D7248b79FC1fC3515c,,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,0xE664b088a77EcBaa39af07709656b8F0B5D1048D,18,18,3,WSEI,WIF,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7990251ed0166BF90dC82e865B5aFE382e228Ff4,0,,79986829,dragonswap 0x67DA7010C6c231AD620E3940e707adB6c1a08f23/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,0x67DA7010C6c231AD620E3940e707adB6c1a08f23/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,dragonswap,0.003,0.003,0x7990251ed0166BF90dC82e865B5aFE382e228Ff4,,0x67DA7010C6c231AD620E3940e707adB6c1a08f23,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,6,18,3,SEI,WSEI,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xE581189BC9C9ac6235E4E5eD9D4A2fE58C071074,0,,79989022,dragonswap 0x4b9def7D5105934589076503633E51BD4a54ea7A/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,0x4b9def7D5105934589076503633E51BD4a54ea7A/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,dragonswap,0.003,0.003,0xE581189BC9C9ac6235E4E5eD9D4A2fE58C071074,,0x4b9def7D5105934589076503633E51BD4a54ea7A,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,18,18,3,BallzWif,WSEI,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x693FDeAe9EbEb10E39f8Ed8D49730DF93EA9e6E7,0,,79990773,dragonswap 0x964a18AdFD9A71c444C0229DA58eC2739153D31b/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,0x964a18AdFD9A71c444C0229DA58eC2739153D31b/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,dragonswap,0.003,0.003,0x693FDeAe9EbEb10E39f8Ed8D49730DF93EA9e6E7,,0x964a18AdFD9A71c444C0229DA58eC2739153D31b,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,18,18,3,SEITAN,WSEI,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x6bAf1ad3CE36f343A908129D529e28CC0a9F781a,0,,79994050,dragonswap 0x49d1bBfaf4038D5E53124aEdB6809CEDcA3D28A5/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,0x49d1bBfaf4038D5E53124aEdB6809CEDcA3D28A5/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,dragonswap,0.003,0.003,0x6bAf1ad3CE36f343A908129D529e28CC0a9F781a,,0x49d1bBfaf4038D5E53124aEdB6809CEDcA3D28A5,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,18,18,3,JOG,WSEI,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8fd3204a0eb4503057Be2f4202b94D2B314Dd71b,0,,79996254,dragonswap 0x18022a5196AC8Bc3e2aba860E3da68d3F8370C07/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,0x18022a5196AC8Bc3e2aba860E3da68d3F8370C07/0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,dragonswap,0.003,0.003,0x8fd3204a0eb4503057Be2f4202b94D2B314Dd71b,,0x18022a5196AC8Bc3e2aba860E3da68d3F8370C07,0xE30feDd158A2e3b13e9badaeABaFc5516e95e8C7,18,18,3,pepe,WSEI,0,0,0,,,,,dragonswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
