id,cid,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,tkn0_balance,tkn1_balance,z_0,y_0,A_0,B_0,z_1,y_1,A_1,B_1,sqrt_price_q96,tick,tick_spacing,liquidity,address,anchor,fee_float
67,9868188640707215440437863615521278132298,2023-04-26 02:57:41.723155,17127578,bancor_v3 BNT-FF1C/UNI-F984 0.000,BNT-FF1C/UNI-F984,bancor_v3,0.000,114308552270798194903424,9907641369512064733751,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,nan,0.0
68,9868188640707215440437863615521278132299,2023-04-26 13:07:34.404291,17127578,bancor_v3 BNT-FF1C/USDT-1ec7 0.000,BNT-FF1C/USDT-1ec7,bancor_v3,0.000,3632541832069849042825593,1811079862714,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xdAC17F958D2ee523a2206206994597C13D831ec7,nan,0.0
69,9868188640707215440437863615521278132300,2023-04-26 13:22:46.178549,17127578,bancor_v3 BNT-FF1C/ETH-EEeE 0.000,BNT-FF1C/ETH-EEeE,bancor_v3,0.000,15340775537850952535352847,3910999905757514568700,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,nan,0.0
70,9868188640707215440437863615521278132301,2023-04-26 02:57:43.648849,17127578,bancor_v3 BNT-FF1C/MONA-412A 0.000,BNT-FF1C/MONA-412A,bancor_v3,0.000,177633383370704932572535,235271617992283614685,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x275f5Ad03be0Fa221B4C6649B8AeE09a42D9412A,nan,0.0
71,9868188640707215440437863615521278132302,2023-04-26 02:57:44.856969,17127578,bancor_v3 BNT-FF1C/ALPHA-0975 0.000,BNT-FF1C/ALPHA-0975,bancor_v3,0.000,17242626741424500143879,78981619139364497208600,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,nan,0.0
72,9868188640707215440437863615521278132303,2023-04-26 13:59:05.969038,17127578,bancor_v3 BNT-FF1C/YFI-d93e 0.000,BNT-FF1C/YFI-d93e,bancor_v3,0.000,1230291302602319065853389,72769960035956007091,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e,nan,0.0
73,9868188640707215440437863615521278132304,2023-04-26 02:57:47.184458,17127578,bancor_v3 BNT-FF1C/xSUSHI-4272 0.000,BNT-FF1C/xSUSHI-4272,bancor_v3,0.000,16030894000365073267122,5456902399373066947629,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x8798249c2E607446EfB7Ad49eC89dD1865Ff4272,nan,0.0
74,9868188640707215440437863615521278132305,2023-04-26 02:57:48.341471,17127578,bancor_v3 BNT-FF1C/wstETH-2Ca0 0.000,BNT-FF1C/wstETH-2Ca0,bancor_v3,0.000,70349660938108188815804,16289085040240480202,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,nan,0.0
75,9868188640707215440437863615521278132306,2023-04-26 12:39:50.860663,17127579,bancor_v3 BNT-FF1C/WOO-5D4B 0.000,BNT-FF1C/WOO-5D4B,bancor_v3,0.000,1769398406958056801676620,3118399210643528112855447,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,nan,0.0
76,9868188640707215440437863615521278132307,2023-04-26 12:50:08.085419,17127579,bancor_v3 BNT-FF1C/wNXM-2bDE 0.000,BNT-FF1C/wNXM-2bDE,bancor_v3,0.000,272395868324743191070902,5054330216715497893310,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x0d438F3b5175Bebc262bF23753C1E53d03432bDE,nan,0.0
77,9868188640707215440437863615521278132308,2023-04-26 09:41:30.94061,17127579,bancor_v3 BNT-FF1C/vBNT-7f94 0.000,BNT-FF1C/vBNT-7f94,bancor_v3,0.000,1250230796615872201019806,1522742746016061717811318,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x48Fb253446873234F2fEBbF9BdeAA72d9d387f94,nan,0.0
78,9868188640707215440437863615521278132309,2023-04-26 02:57:52.199602,17127579,bancor_v3 BNT-FF1C/UMA-F828 0.000,BNT-FF1C/UMA-F828,bancor_v3,0.000,18829237830251717545670,4784884493141065471294,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828,nan,0.0
79,9868188640707215440437863615521278132310,2023-04-26 02:57:53.354529,17127579,bancor_v3 BNT-FF1C/TEMP-1aB9 0.000,BNT-FF1C/TEMP-1aB9,bancor_v3,0.000,27661220175678193724640,433021685110966615706222,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xA36FDBBAE3c9d55a1d67EE5821d53B50B63A1aB9,nan,0.0
80,9868188640707215440437863615521278132311,2023-04-26 02:57:54.50747,17127579,bancor_v3 BNT-FF1C/SHEESHA-E768 0.000,BNT-FF1C/SHEESHA-E768,bancor_v3,0.000,11547809945544792153822,789062570274944426356,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x232FB065D9d24c34708eeDbF03724f2e95ABE768,nan,0.0
81,9868188640707215440437863615521278132312,2023-04-26 02:57:55.706676,17127579,bancor_v3 BNT-FF1C/SATA-bEe1 0.000,BNT-FF1C/SATA-bEe1,bancor_v3,0.000,11807526170740158869499,466239855574549639675324,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x3ebb4A4e91Ad83BE51F8d596533818b246F4bEe1,nan,0.0
82,9868188640707215440437863615521278132313,2023-04-26 02:57:56.906093,17127579,bancor_v3 BNT-FF1C/ROOK-3d4a 0.000,BNT-FF1C/ROOK-3d4a,bancor_v3,0.000,37028184144424183641402,342691167114150015773,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xfA5047c9c78B8877af97BDcb85Db743fD7313d4a,nan,0.0
83,9868188640707215440437863615521278132314,2023-04-26 02:57:58.074271,17127579,bancor_v3 BNT-FF1C/RNB-e743 0.000,BNT-FF1C/RNB-e743,bancor_v3,0.000,19656882144061351018442,745650135813767200102892,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x2A039B1D9bBDccBb91be28691b730ca893e5e743,nan,0.0
84,9868188640707215440437863615521278132315,2023-04-26 02:57:59.237954,17127579,bancor_v3 BNT-FF1C/RLC-7375 0.000,BNT-FF1C/RLC-7375,bancor_v3,0.000,35439916912416887831035,11137882841902,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x607F4C5BB672230e8672085532f7e901544a7375,nan,0.0
85,9868188640707215440437863615521278132316,2023-04-26 12:55:28.318581,17127579,bancor_v3 BNT-FF1C/REQ-938a 0.000,BNT-FF1C/REQ-938a,bancor_v3,0.000,1247134108569179946912132,6492400798712687175620576,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x8f8221aFbB33998d8584A2B05749bA73c37a938a,nan,0.0
86,9868188640707215440437863615521278132317,2023-04-26 13:17:50.543943,17127579,bancor_v3 BNT-FF1C/REN-2a38 0.000,BNT-FF1C/REN-2a38,bancor_v3,0.000,1229608521191894827302013,6225237101358196043534072,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x408e41876cCCDC0F92210600ef50372656052a38,nan,0.0
87,9868188640707215440437863615521278132318,2023-04-26 02:58:02.994585,17127580,bancor_v3 BNT-FF1C/RARI-41CF 0.000,BNT-FF1C/RARI-41CF,bancor_v3,0.000,13209814442839567629556,4264600441324734338591,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xFca59Cd816aB1eaD66534D82bc21E7515cE441CF,nan,0.0
88,9868188640707215440437863615521278132319,2023-04-26 02:58:04.249518,17127580,bancor_v3 BNT-FF1C/PHTR-22dA 0.000,BNT-FF1C/PHTR-22dA,bancor_v3,0.000,42857295014359698873755,722890054832423203890321,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xE1Fc4455f62a6E89476f1072530C20CF1A0622dA,nan,0.0
89,9868188640707215440437863615521278132320,2023-04-26 08:24:58.695168,17127580,bancor_v3 BNT-FF1C/OPIUM-eC11 0.000,BNT-FF1C/OPIUM-eC11,bancor_v3,0.000,32853115734795769785764,119932471327588098587736,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x888888888889C00c67689029D7856AAC1065eC11,nan,0.0
90,9868188640707215440437863615521278132321,2023-04-26 02:58:06.559182,17127580,bancor_v3 BNT-FF1C/NMR-6671 0.000,BNT-FF1C/NMR-6671,bancor_v3,0.000,35254058219266119088769,996324420493450988368,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x1776e1F26f98b1A5dF9cD347953a26dd3Cb46671,nan,0.0
91,9868188640707215440437863615521278132322,2023-04-26 02:58:07.737324,17127580,bancor_v3 BNT-FF1C/NDX-5F83 0.000,BNT-FF1C/NDX-5F83,bancor_v3,0.000,13580041890625963623429,360250879503730205350495,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x86772b1409b61c639EaAc9Ba0AcfBb6E238e5F83,nan,0.0
92,9868188640707215440437863615521278132323,2023-04-26 02:58:08.962621,17127580,bancor_v3 BNT-FF1C/MPH-35C5 0.000,BNT-FF1C/MPH-35C5,bancor_v3,0.000,19359156890681120245672,4242054506870563600579,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x8888801aF4d980682e47f1A9036e589479e835C5,nan,0.0
93,9868188640707215440437863615521278132324,2023-04-26 13:46:47.817037,17127580,bancor_v3 BNT-FF1C/ZCN-3B78 0.000,BNT-FF1C/ZCN-3B78,bancor_v3,0.000,101185181959756395280490,3531172259878073,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xb9EF770B6A5e12E45983C5D80545258aA38F3B78,nan,0.0
94,9868188640707215440437863615521278132325,2023-04-26 02:58:11.339577,17127580,bancor_v3 BNT-FF1C/LRC-EafD 0.000,BNT-FF1C/LRC-EafD,bancor_v3,0.000,20587776572120865669764,27875274109933728487896,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xBBbbCA6A901c926F240b89EacB641d8Aec7AEafD,nan,0.0
95,9868188640707215440437863615521278132326,2023-04-26 02:58:12.734201,17127580,bancor_v3 BNT-FF1C/CROWN-E0fa 0.000,BNT-FF1C/CROWN-E0fa,bancor_v3,0.000,60533038619130537848371,2492738527831071764406916,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x444d6088B0F625f8C20192623B3C43001135E0fa,nan,0.0
96,9868188640707215440437863615521278132327,2023-04-26 02:58:13.793732,17127581,bancor_v3 BNT-FF1C/DAPP-1649 0.000,BNT-FF1C/DAPP-1649,bancor_v3,0.000,235893736170692708434580,1687030542841,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x939B462ee3311f8926c047D2B576C389092b1649,nan,0.0
97,9868188640707215440437863615521278132328,2023-04-26 02:58:14.970453,17127581,bancor_v3 BNT-FF1C/AMP-95C2 0.000,BNT-FF1C/AMP-95C2,bancor_v3,0.000,23535153499993882452360,3186768803951002749863307,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xfF20817765cB7f73d4bde2e66e067E58D11095C2,nan,0.0
98,9868188640707215440437863615521278132329,2023-04-26 02:58:16.141782,17127581,bancor_v3 BNT-FF1C/ANKR-EDD4 0.000,BNT-FF1C/ANKR-EDD4,bancor_v3,0.000,26226599793724339396281,388304144242792812437201,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x8290333ceF9e6D528dD5618Fb97a76f268f3EDD4,nan,0.0
99,9868188640707215440437863615521278132330,2023-04-26 02:58:17.35074,17127581,bancor_v3 BNT-FF1C/APW-60c8 0.000,BNT-FF1C/APW-60c8,bancor_v3,0.000,19471436568430999000527,27132388039311159427914,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x4104b135DBC9609Fc1A9490E61369036497660c8,nan,0.0
100,9868188640707215440437863615521278132331,2023-04-26 09:03:24.301549,17127581,bancor_v3 BNT-FF1C/ARCONA-52B3 0.000,BNT-FF1C/ARCONA-52B3,bancor_v3,0.000,351984031698805481938948,2369478849292648886302347,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x0f71B8De197A1C84d31de0F1fA7926c365F052B3,nan,0.0
101,9868188640707215440437863615521278132332,2023-04-26 02:58:19.973247,17127581,bancor_v3 BNT-FF1C/ARMOR-E46a 0.000,BNT-FF1C/ARMOR-E46a,bancor_v3,0.000,20016370098954646253800,1899756052993167165709697,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x1337DEF16F9B486fAEd0293eb623Dc8395dFE46a,nan,0.0
102,9868188640707215440437863615521278132333,2023-04-26 02:58:21.140021,17127581,bancor_v3 BNT-FF1C/AUC-5663 0.000,BNT-FF1C/AUC-5663,bancor_v3,0.000,16204555422746392212483,4162871189566946675700536,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xc12d099be31567add4e4e4d0D45691C3F58f5663,nan,0.0
103,9868188640707215440437863615521278132334,2023-04-26 11:47:10.865912,17127581,bancor_v3 BNT-FF1C/BBS-B430 0.000,BNT-FF1C/BBS-B430,bancor_v3,0.000,97043790430634044380308,2635165265926048791425569,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xFe459828c90c0BA4bC8b42F5C5D44F316700B430,nan,0.0
104,9868188640707215440437863615521278132335,2023-04-26 02:58:23.461797,17127581,bancor_v3 BNT-FF1C/BORING-92CA 0.000,BNT-FF1C/BORING-92CA,bancor_v3,0.000,111996152530451545066645,20275058200069445818152919,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xBC19712FEB3a26080eBf6f2F7849b417FdD792CA,nan,0.0
105,9868188640707215440437863615521278132336,2023-04-26 02:58:24.683869,17127581,bancor_v3 BNT-FF1C/COMP-6888 0.000,BNT-FF1C/COMP-6888,bancor_v3,0.000,300310513845135305330141,3592595030325308136084,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xc00e94Cb662C3520282E6f5717214004A7f26888,nan,0.0
106,9868188640707215440437863615521278132337,2023-04-26 02:58:25.837572,17127582,bancor_v3 BNT-FF1C/DIP-cD83 0.000,BNT-FF1C/DIP-cD83,bancor_v3,0.000,23836680288435179628974,807632933430045259076680,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xc719d010B63E5bbF2C0551872CD5316ED26AcD83,nan,0.0
107,9868188640707215440437863615521278132338,2023-04-26 10:39:11.635707,17127582,bancor_v3 BNT-FF1C/ACRE-FC21 0.000,BNT-FF1C/ACRE-FC21,bancor_v3,0.000,46738076260781761493372,18920973254730060941604543,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0xb2cABf797bc907B049e4cCB5b84d13be3a8CFC21,nan,0.0
108,9868188640707215440437863615521278132339,2023-04-26 02:58:28.182652,17127582,bancor_v3 BNT-FF1C/EDEN-1559 0.000,BNT-FF1C/EDEN-1559,bancor_v3,0.000,50045543391237002624566,383702250653033731217841,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x1559FA1b8F28238FD5D76D9f434ad86FD20D1559,nan,0.0
109,9868188640707215440437863615521278132340,2023-04-26 02:58:29.404991,17127582,bancor_v3 BNT-FF1C/eRSDL-D3A6 0.000,BNT-FF1C/eRSDL-D3A6,bancor_v3,0.000,11484476836554767628709,2487471355741453430219149,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x5218E472cFCFE0b64A064F055B43b4cdC9EfD3A6,nan,0.0
110,9868188640707215440437863615521278132341,2023-04-26 02:58:30.571696,17127582,bancor_v3 BNT-FF1C/HEGIC-8430 0.000,BNT-FF1C/HEGIC-8430,bancor_v3,0.000,12990451212293714739392,477607023108668605307247,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x584bC13c7D411c00c01A62e8019472dE68768430,nan,0.0
111,9868188640707215440437863615521278132342,2023-04-26 02:58:31.716116,17127582,bancor_v3 BNT-FF1C/HOT-26E2 0.000,BNT-FF1C/HOT-26E2,bancor_v3,0.000,211502069261150680351026,55195598689816190141374404,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x6c6EE5e31d828De241282B9606C8e98Ea48526E2,nan,0.0
112,9868188640707215440437863615521278132343,2023-04-26 13:59:15.615898,17127582,bancor_v3 BNT-FF1C/ICHI-A881 0.000,BNT-FF1C/ICHI-A881,bancor_v3,0.000,1844289446706079450320658,300032232680030,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x903bEF1736CDdf2A537176cf3C64579C3867A881,nan,0.0
113,9868188640707215440437863615521278132344,2023-04-26 02:58:34.127804,17127582,bancor_v3 BNT-FF1C/IDLE-D39e 0.000,BNT-FF1C/IDLE-D39e,bancor_v3,0.000,15840054902759824343409,28363366198222483709393,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x875773784Af8135eA0ef43b5a374AaD105c5D39e,nan,0.0
114,9868188640707215440437863615521278132345,2023-04-26 02:58:35.289977,17127582,bancor_v3 BNT-FF1C/INDEX-4cab 0.000,BNT-FF1C/INDEX-4cab,bancor_v3,0.000,10647770422199757291611,3154212016573142296992,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x0954906da0Bf32d5479e25f46056d22f08464cab,nan,0.0
115,9868188640707215440437863615521278132346,2023-04-26 02:58:36.533106,17127582,bancor_v3 BNT-FF1C/KTN-FC1C 0.000,BNT-FF1C/KTN-FC1C,bancor_v3,0.000,14225642565072551918362,23312293191060696606065,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x491E136FF7FF03E6aB097E54734697Bb5802FC1C,nan,0.0
116,9868188640707215440437863615521278132347,2023-04-26 02:58:37.792299,17127582,bancor_v3 BNT-FF1C/LPL-75B8 0.000,BNT-FF1C/LPL-75B8,bancor_v3,0.000,55652016801181084659681,133081115920854199374455,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x99295f1141d58A99e939F7bE6BBe734916a875B8,nan,0.0
117,9868188640707215440437863615521278132348,2023-04-26 12:45:04.854051,17127583,bancor_v3 BNT-FF1C/SHIBGF-65d6 0.000,BNT-FF1C/SHIBGF-65d6,bancor_v3,0.000,23323225143904122108616,16679268384556881508765607405731,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,0x505a84a03e382331A1Be487b632Cf357748b65d6,nan,0.0
118,9868188640707215440437863615521278132349,2023-04-26 14:16:30.692924,17127583,uniswap_v3 I-2897/WETH-6Cc2 500,I-2897/WETH-6Cc2,uniswap_v3,500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2507298298831897472256,-345390,10,1899362897104750021579278405461346,0x5d342c10657fd352ceb4d7cd23504580b950fb2f,nan,0.0005
119,9868188640707215440437863615521278132350,2023-04-26 14:16:31.586138,17127583,uniswap_v3 WETH-6Cc2/ARTSTIC-B7F9 3000,WETH-6Cc2/ARTSTIC-B7F9,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17732633948828052393966157435,-29941,60,80679519220907019394360208584860,0x623c55ef1c942931380a240d5026af4423f9037d,nan,0.003
120,9868188640707215440437863615521278132351,2023-04-26 14:16:32.467894,17127583,uniswap_v3 FIND-8E0a/WETH-6Cc2 100,FIND-8E0a/WETH-6Cc2,uniswap_v3,100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2505290050404204717468549472,-69082,1,63247155204488401085353361851299,0x61a6834c7928cbb03e6ac4d31b8bd1bbf2481894,nan,0.0001
121,9868188640707215440437863615521278132352,2023-04-26 14:16:33.3343,17127583,uniswap_v3 MingBi-9dB9/WETH-6Cc2 10000,MingBi-9dB9/WETH-6Cc2,uniswap_v3,10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9601641141442574677394418782792193762670794,648600,200,41039594295544425395714545686268,0xb0afc043887a7e5f28a5da2e2ad3e2e46244923d,nan,0.01
122,9868188640707215440437863615521278132353,2023-04-26 14:16:34.243612,17127584,uniswap_v3 HMB-A68A/HMB-4929 10000,HMB-A68A/HMB-4929,uniswap_v3,10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79234018702639325319854270185,1,200,960068376184983751434477832218,0x010e3607ee6d9f43a24efe589a9fec74bba101fd,nan,0.01
123,9868188640707215440437863615521278132354,2023-04-26 14:16:35.130372,17127584,uniswap_v3 XEN-6Fb8/XUSD-E7d8 3000,XEN-6Fb8/XUSD-E7d8,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26858631252721114300120,-297961,60,886318691688261563089568448442,0x76764f4f6afed0329e72cf6982d83f877ee9ebae,nan,0.003
124,9868188640707215440437863615521278132355,2023-04-26 14:16:36.037875,17127584,uniswap_v3 ITO-C5Ab/WETH-6Cc2 3000,ITO-C5Ab/WETH-6Cc2,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61395992977184948058358229661,-5100,60,397207105940493915986914707343,0x2e5848efcfac935dd243c9094048ac346e198e1d,nan,0.003
125,9868188640707215440437863615521278132356,2023-04-26 14:16:36.932789,17127584,uniswap_v3 HVC-51a4/WETH-6Cc2 3000,HVC-51a4/WETH-6Cc2,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79872537192210627084928868,-138000,60,370222054922916232567263130009,0x06bd1af522f43bc270203e96a019b4779195b870,nan,0.003
126,9868188640707215440437863615521278132357,2023-04-26 14:16:37.806027,17127585,uniswap_v3 OTO-8b56/WETH-6Cc2 3000,OTO-8b56/WETH-6Cc2,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,55442678750543881940367004914,-7140,60,361437599700506108538299926970,0x18bb49dabec36c29af9450f420e675f46c416042,nan,0.003
127,9868188640707215440437863615521278132358,2023-04-26 14:16:38.678345,17127585,uniswap_v3 BBA-8eb0/WETH-6Cc2 500,BBA-8eb0/WETH-6Cc2,uniswap_v3,500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6137759138508114554119266783,-51160,10,209075657367446253376843849455,0x76ad89d68b81affc636b4b4b23efb426f0150078,nan,0.0005
128,9868188640707215440437863615521278132359,2023-04-26 14:16:39.591297,17127585,uniswap_v3 MASATO-921A/WETH-6Cc2 3000,MASATO-921A/WETH-6Cc2,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25317339716438848322217487,-160980,60,159932759263832461248144686704,0xad76da68a204fe301cc9b1c60f7166db73d35e76,nan,0.003
129,9868188640707215440437863615521278132360,2023-04-26 14:16:40.506751,17127585,uniswap_v3 100MD-fBe6/SHIB-C4cE 3000,100MD-fBe6/SHIB-C4cE,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27679464853141944727867160,-159196,60,158106099875351593507670235542,0x058e136bc597082589d2cf5d0d021e22b6556a9c,nan,0.003
130,9868188640707215440437863615521278132361,2023-04-26 14:16:41.394952,17127586,uniswap_v3 STFMG-1e39/WETH-6Cc2 3000,STFMG-1e39/WETH-6Cc2,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79228162514264950703963747735,0,60,128835647668202536076057937277,0x2df3f8e466d4924d86c35213dcef8c6955c6813a,nan,0.003
131,9868188640707215440437863615521278132362,2023-04-26 14:16:42.26442,17127586,uniswap_v3 WETH-6Cc2/BDOG-15B5 3000,WETH-6Cc2/BDOG-15B5,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,129309229360466366196901513434837,147959,60,102428942283254036119730691625,0xedcfece1060e568e10425e95e35b179d5b5a2b5f,nan,0.003
132,9868188640707215440437863615521278132363,2023-04-26 14:16:43.169321,17127586,uniswap_v3 ADOGE-DEc5/WETH-6Cc2 500,ADOGE-DEc5/WETH-6Cc2,uniswap_v3,500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3864680890221515215390,-336737,10,41019793521174930340943990207,0x235c74836bf329a8c4172af9d07173f38026a49c,nan,0.0005
133,9868188640707215440437863615521278132364,2023-04-26 14:16:44.075808,17127586,uniswap_v3 RCK-53CC/WETH-6Cc2 3000,RCK-53CC/WETH-6Cc2,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,766871296754616795793231697,-92760,60,28394245990140469381709294456,0x7563201511e9e89d2919de06c30250dc97af927b,nan,0.003
134,9868188640707215440437863615521278132365,2023-04-26 14:16:44.981203,17127586,uniswap_v3 TOS-8153/WTON-bff2 3000,TOS-8153/WTON-bff2,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1653031466101339614686949692981382,198925,60,27282741918906986775129883807,0x1c0ce9aaa0c12f53df3b4d8d77b82d6ad343b4e4,nan,0.003
135,9868188640707215440437863615521278132366,2023-04-26 14:16:45.905451,17127587,uniswap_v3 KNX-9F6B/KNX-7DA0 100,KNX-9F6B/KNX-7DA0,uniswap_v3,100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79228474375668254827157245404,0,1,25002057575358231317248070504,0xdfadab25757e97d90d491eaf98e74b4a8f430e97,nan,0.0001
136,9868188640707215440437863615521278132367,2023-04-26 14:16:46.806744,17127587,uniswap_v3 ELON-60F3/carbon-3286 500,ELON-60F3/carbon-3286,uniswap_v3,500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96868342804653119847463477758,4020,10,19683788457982114359234482732,0x3a381e03c43938c24fc2ea9a86045c2ca1a94e92,nan,0.0005
137,9868188640707215440437863615521278132368,2023-04-26 14:16:47.688271,17127587,uniswap_v3 DIM-44Ac/WETH-6Cc2 3000,DIM-44Ac/WETH-6Cc2,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3535125197261573592139,-338519,60,14895353814917203745239295782,0xfcb8651ec7c8d610c2c19ba6a4a4bf6bc7e08c76,nan,0.003
138,9868188640707215440437863615521278132369,2023-04-26 14:16:48.598417,17127587,uniswap_v3 STFMG-1e39/STARS-b7f5 500,STFMG-1e39/STARS-b7f5,uniswap_v3,500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250541420848926799767093183551,23027,10,10795150442736047496524170311,0x9f7e947239de8db3cd500e1180797b22c0192531,nan,0.0005
139,9868188640707215440437863615521278132370,2023-04-26 14:16:49.532699,17127588,uniswap_v3 ELONINDEX-23D0/ELON-60F3 10000,ELONINDEX-23D0/ELON-60F3,uniswap_v3,10000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80832662512830560677965813661,401,200,10403759458641480737358124500,0x86920f1b233ffd2cf359b378b78f708f2c372561,nan,0.01
140,9868188640707215440437863615521278132371,2023-04-26 14:16:50.455457,17127588,uniswap_v3 PROS-008A/BTT-7957 3000,PROS-008A/BTT-7957,uniswap_v3,3000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3972441017551268967056654922253,78299,60,9088665013482645866115632713,0x8a31e6ac998b497bb4db8c9bbaab6a3fe636605c,nan,0.003
