exchange,address
cleopatra_v2,0xeDb92AFBC048d2eCdbC036642151133c69b12dfb
cleopatra_v2,0x7907C1fc84d232BF82163CEbDb0d872a2908b079
cleopatra_v2,0xC4596Fe88d6e55344142Edd52DA319199eA524c6
cleopatra_v2,0x762B916297235dc920a8c684419e41Ab0099A242
cleopatra_v2,0x39bE58fa8d1D72AE1163eB54f7D38D0eF8334480
cleopatra_v2,0x92a9751705895Ab349aEE4162734f56626602274
cleopatra_v2,0x6391a0c95da37E79Ea37Aa07446cb20cDa44d138
cleopatra_v2,0x88C57aF74bAf5DcD73175FD4C29C4fA303AdbA65
cleopatra_v2,0x0E5979a3E724300aB7E24EbF9372a75878f16F5E
cleopatra_v2,0xE060c8B5DEe15E3099523C3Cf6E7EFA025B9f644
cleopatra_v2,0x5c4de5FD6Aa5d6802F302a9F6df275Cbfc6D8220
cleopatra_v2,0xD31A00a993E65fEe422dB2365653f57490bD4028
cleopatra_v2,0xe0C9164358FA66092Cb922B78712DBe9da459d0f
cleopatra_v2,0x7B679963D7D75Dd3a875cC4E0E9604Aa1fA309D2
cleopatra_v2,0xba94D26761E038163F04F7B2c7a5D232492cfbfD
cleopatra_v2,0xfAF0ef896A5E214ef4430241a3723D4cEd4d5cd9
cleopatra_v2,0xABaFF1D3A706336570d4524DDfF2b1e03E35542C
cleopatra_v2,0x582389e34BBe4430e5763f7278A6388Db555dc52
cleopatra_v2,0xE32cacd691F96Ca68281f012d24843d184Bd85Ba
cleopatra_v2,0x9FcC9963D3411FaBf72d2bB99a19fAE7CEf3e6cb
cleopatra_v2,0x1dBA670FBc68E0D825ebf07E2c13064f5Cc8A969
cleopatra_v2,0x63c4d6f177c3d1bE6e3D3F82307d23a7d0604442
cleopatra_v2,0x4b82CA93c67a97DD0b0a7eb01e032c2DEb4EB2a1
cleopatra_v2,0x995a2c73A7207EaF572aC1f7506871e1d64ef0Bc
cleopatra_v2,0xeAA7e8E29e5320fc1b94BE98f89F7A01C974eC15
cleopatra_v2,0x1ff33567A152deeaF98F8a153Cca5Af61b77DC49
cleopatra_v2,0x10681256fFAC6dF4B9EEaE3842Eef2c9A2C20858
stratum_v2,0xA474ee9dbdd528b9C79ea3C790Dd6E5821d9307D
