func_name,ncalls,tottime,cumtime
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/interface.py', 497, '<genexpr>')",192,0.015531252,0.015531252
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/interface.py', 479, 'get_token')",96,0.000500014,4.062344172
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/interface.py', 525, '<genexpr>')",271638,0.029005845000000002,0.04046566
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/interface.py', 522, '<genexpr>')",66,0.038258592,0.087828291
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/interface.py', 537, '<genexpr>')",245448,0.024840630000000002,0.031722934
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/interface.py', 534, '<genexpr>')",60,0.035757778000000004,0.07558396
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/events/interface.py', 503, 'get_pool')",48,0.0007012180000000001,3.3391927530000003
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/poolandtokens.py', 127, '__post_init__')",229014,0.162258017,0.162258017
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/poolandtokens.py', 139, 'to_cpc')",25446,0.04128523,3.935752304
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/poolandtokens.py', 159, '_params')",26712,0.017859565,0.017859565
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/poolandtokens.py', 173, '_other_to_cpc')",16962,0.060536857000000006,0.542078939
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/poolandtokens.py', 251, 'decimal_converter')",2532,0.001527034,0.001527034
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/poolandtokens.py', 205, '_carbon_to_cpc')",1266,0.039591076,0.17600475200000001
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/poolandtokens.py', 312, '_univ3_to_cpc')",7218,0.038865778000000004,2.944750682
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/poolandtokens.py', 352, 'convert_decimals')",33924,0.037168024,0.037168024
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/poolandtokens.py', 370, '<lambda>')",136494,0.028187455,0.032886123
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/poolandtokens.py', 371, '<dictcomp>')",18738,0.021190962,0.054077085000000004
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/poolandtokens.py', 365, '_convert_to_float')",18738,0.008085561,0.063545276
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/univ3calc.py', 48, 'from_dict')",7218,0.006210940000000001,2.6124128520000003
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 371, '__post_init__')",25878,0.081960822,0.374685482
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/univ3calc.py', 82, '<dictcomp>')",7218,2.0192958620000003,2.0192958620000003
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/univ3calc.py', 76, '__post_init__')",7218,0.081150597,2.596483232
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/univ3calc.py', 114, 'pair')",7218,0.001473478,0.001473478
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/univ3calc.py', 119, 'fee')",7218,0.0008863790000000001,0.0008863790000000001
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/univ3calc.py', 124, 'ticksize')",21654,0.003038087,0.003038087
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/univ3calc.py', 129, 'tickab')",7218,0.004412221,0.007450308
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/univ3calc.py', 135, 'tkn0dec')",36090,0.00293798,0.00293798
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/univ3calc.py', 140, 'tkn1dec')",36090,0.0032985460000000003,0.0032985460000000003
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/univ3calc.py', 145, 'papb_raw')",7218,0.003026557,0.010476865
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/univ3calc.py', 151, 'papb_tkn1_per_tkn0')",7218,0.004222118,0.022559547000000003
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/univ3calc.py', 164, 'dec_factor_wei0_per_wei1')",21654,0.0076878960000000005,0.011307972000000001
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/univ3calc.py', 170, '_price_f')",7218,0.003920579,0.003920579
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/univ3calc.py', 175, 'price_tkn1_per_tkn0')",7218,0.002876913,0.010244900000000001
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/univ3calc.py', 195, 'L')",7218,0.003533453,0.00465023
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/helpers/univ3calc.py', 247, 'cpc_params')",7218,0.015955981,0.056396593
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 417, 'P')",2544,0.005115771000000001,0.005425914
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 450, 'is_constant_product')",16594795,6.753001315000001,37.210340337000005
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 470, 'is_unlevered')",11225352,4.359401915,5.110382899
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 479, 'set_tokenscale')",115217,0.09627688200000001,0.09627688200000001
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 737, 'from_pkpp')",7218,0.034338683,0.16154880200000002
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 776, 'from_univ2')",16962,0.075213682,0.349605357
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 831, 'from_univ3')",7218,0.040107927,0.217901703
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 866, 'from_carbon')",1776,0.019375133000000003,0.048021198
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1060, 'tknb')",63237,0.036426881,0.041640173
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1076, 'tknbp')",1101,0.000982659,0.0067953530000000005
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1114, 'y')",4310666,3.7970927160000003,19.698177167
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1125, 'p')",10613,0.009675106000000001,0.11340046200000001
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1263, 'kbar')",585786,0.436740866,2.6499776760000002
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1295, 'x_min')",4805427,4.710691249,31.451495975
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1341, 'x_max')",1207957,1.608291979,41.619426084000004
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1429, 'xyfromp_f')",585786,1.3812985070000001,118.99017947300001
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1492, 'dxdyfromp_f')",585786,0.340977034,122.811631746
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1604, 'isbigger')",51756,0.010945366000000002,0.010945366000000002
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1646, '<listcomp>')",113476,0.019812623,0.019812623
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1657, '<dictcomp>')",113476,0.021668421,0.021668421
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1658, '<dictcomp>')",113476,0.028451567,0.096038464
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1637, '__post_init__')",113476,0.285414775,36.262509483
"('/Users/mikewcasale/Documents/GitHub/bancorprotocol/fastlane-bot/fastlane_bot/tools/cpc.py', 1796, '__iter__')",114039,0.019076779000000002,0.024374914
