,Unnamed: 0,exchange_name,address,tkn0_address,tkn1_address,fee
0,0,uniswap_v2,0xDa2d09FBbf8eE4b5051A0e9b562c5FCb4b393b18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf017d3690346eb8234b85F74cEe5E15821fEe1f4,"('0.003', 0.003)"
