cid,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,address,anchor,tkn0_address,tkn1_address,tkn0_key,tkn1_key,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol,timestamp,tkn0_balance,tkn1_balance,liquidity,sqrt_price_q96,tick,0
c9bc0c16-9bb9-4ea7-baca-20194287ed30,2023-05-06 19:36:55.398796,0,uniswap_v2 DENA-a1DA/WETH-6Cc2 0.003,DENA-a1DA/WETH-6Cc2,uniswap_v2,0.003,0.003,0xE4faBdb6b1658AA39146D8017c0266F8FB0F1F1E,,0x15F0EEDF9Ce24fc4b6826E590A8292CE5524a1DA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DENA-a1DA,WETH-6Cc2,18.0,18.0,3,DENA,WETH,,,,,,,
c9c4f7f8-ed0f-40e7-a966-c5e550a00bc9,2023-05-06 19:27:55.561549,17281764,uniswap_v2 WAIT-EDd7/WETH-6Cc2 0.003,WAIT-EDd7/WETH-6Cc2,uniswap_v2,0.003,0.003,0x6028eB8ADdA090cdf08Fb5DFBE873081fD736867,,0x2559813BBb508C4C79e9CCCE4703Bcb1f149EDd7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WAIT-EDd7,WETH-6Cc2,9.0,18.0,3,WAIT,WETH,15:32:10,1851784241718270,338568762137758467922,,,,
c9ce4ca6-3447-4b66-836b-d668c3d9dcd2,2023-05-06 19:34:29.098917,0,uniswap_v2 DNXC-f03a/USDC-eB48 0.003,DNXC-f03a/USDC-eB48,uniswap_v2,0.003,0.003,0xA39d7A85553a46faeb3bA5E0c49D6a5DB67DF30F,,0x20a8CEC5fffea65Be7122BCaB2FFe32ED4Ebf03a,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,DNXC-f03a,USDC-eB48,18.0,6.0,3,DNXC,USDC,,,,,,,
c9ef8a08-ad76-4ce2-bca1-e250b61de939,2023-05-06 19:00:57.266939,0,uniswap_v3 DEXTF-89f0/USDC-eB48 10000,DEXTF-89f0/USDC-eB48,uniswap_v3,10000.0,0.01,0x6bFc42D89A983df0c8beB3454202d29E7B840c96,,0x5F64Ab1544D28732F0A24F4713c2C8ec0dA089f0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,DEXTF-89f0,USDC-eB48,18.0,6.0,4,DEXTF,USDC,,,,,,,
ca21c339-c956-4470-9dda-0b38a7840d53,2023-05-06 19:06:39.897915,0,uniswap_v3 USDC-eB48/XAI-bEAc 500,USDC-eB48/XAI-bEAc,uniswap_v3,500.0,0.0005,0x55bB9904DF17f3b07551AA117841B3bbFC66646D,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xd7C9F0e536dC865Ae858b0C0453Fe76D13c3bEAc,USDC-eB48,XAI-bEAc,6.0,18.0,4,USDC,XAI,,,,,,,
ca236373-6f2a-4727-9fd9-807c470597f8,2023-05-06 19:11:08.397651,0,uniswap_v3 OHM-a899/WETH-6Cc2 10000,OHM-a899/WETH-6Cc2,uniswap_v3,10000.0,0.01,0xF1B63cD9d80f922514c04b0fD0a30373316dd75b,,0x383518188C0C6d7730D91b2c03a03C837814a899,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,OHM-a899,WETH-6Cc2,9.0,18.0,4,OHM,WETH,,,,,,,
ca4974ac-a47b-4e14-b301-b0b9b897c655,2023-05-06 19:33:06.383456,17281678,uniswap_v2 TOSHI-6BdC/WETH-6Cc2 0.003,TOSHI-6BdC/WETH-6Cc2,uniswap_v2,0.003,0.003,0xcAacaC4D4115378F886f8c2b472FF190feb26b48,,0x77a90B04d64189d4D09508612C09219bC6816BdC,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,TOSHI-6BdC,WETH-6Cc2,9.0,18.0,3,TOSHI,WETH,15:33:37,201604665222180586331,22660972183498082259,,,,
ca5a738f-982b-4b97-b6ab-f6c2caa996b2,2023-05-06 19:47:48.745143,0,uniswap_v2 LOOM-3DB0/WETH-6Cc2 0.003,LOOM-3DB0/WETH-6Cc2,uniswap_v2,0.003,0.003,0x8A4615A8A1ad94257567762C16007d02F76EDe00,,0xA4e8C3Ec456107eA67d3075bF9e3DF3A75823DB0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,LOOM-3DB0,WETH-6Cc2,18.0,18.0,3,LOOM,WETH,,,,,,,
ca6bd95a-0dbf-4827-80ae-77321d8166b3,2023-05-06 19:45:00.866655,17281750,uniswap_v2 TKP-AcaC/BAMBOO-2e89 0.003,TKP-AcaC/BAMBOO-2e89,uniswap_v2,0.003,0.003,0x71a3678573Bc9F8A130be6Ddaa23F64F5C0C54b6,,0xd31695a1d35E489252CE57b129FD4b1B05E6AcaC,0xf56842Af3B56Fd72d17cB103f92d027bBa912e89,TKP-AcaC,BAMBOO-2e89,18.0,18.0,3,TKP,BAMBOO,15:34:37,22741115087112448822392,78867989867139911951984,,,,
ca707a93-d8b5-4e35-94ec-637f9e782044,2023-05-06 19:31:30.624881,17281149,uniswap_v2 WETH-6Cc2/Yf-DAI-9577 0.003,WETH-6Cc2/Yf-DAI-9577,uniswap_v2,0.003,0.003,0x84E34df6F8F85f15D24Ec8e347D32F1184089a14,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf4CD3d3Fda8d7Fd6C5a500203e38640A70Bf9577,WETH-6Cc2,Yf-DAI-9577,18.0,18.0,3,WETH,Yf-DAI,15:34:01,32810298073077266425,421415645100035691635,,,,
ca7619fa-107b-47f0-ae5e-316d0a1f00c6,2023-05-06 19:02:33.285942,17281323,uniswap_v3 XSGD-cA96/WETH-6Cc2 500,XSGD-cA96/WETH-6Cc2,uniswap_v3,500.0,0.0005,0xfcA9090D2C91e11cC546b0D7E4918c79e0088194,,0x70e8dE73cE538DA2bEEd35d14187F6959a8ecA96,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XSGD-cA96,WETH-6Cc2,6.0,18.0,4,XSGD,WETH,15:35:24,,,49317122677767493,1603957548947032050774461991842801,198322.0,
caad4624-a1fc-40ca-adc4-fe5cc083cb5a,2023-05-06 19:42:18.335690,0,uniswap_v2 UNKAI-B73D/USDC-eB48 0.003,UNKAI-B73D/USDC-eB48,uniswap_v2,0.003,0.003,0x2D7C55b16bb3524d1787347b5846A5D6536A5764,,0x8a34D707189fBFa46930ABFDe3D22abDC48AB73D,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,UNKAI-B73D,USDC-eB48,9.0,6.0,3,UNKAI,USDC,,,,,,,
cae6f88e-061a-427a-ae8c-88d3736cde3d,2023-05-06 19:05:39.645290,0,uniswap_v3 ALLUO-0B09/WETH-6Cc2 3000,ALLUO-0B09/WETH-6Cc2,uniswap_v3,3000.0,0.003,0x4E44c9abC0b7c61E5F9e165271581d823Abf684d,,0x1E5193ccC53f25638Aa22a940af899B692e10B09,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,ALLUO-0B09,WETH-6Cc2,18.0,18.0,4,ALLUO,WETH,,,,,,,
cb001404-6c35-45e8-90ed-cb320f21cab9,2023-05-06 19:16:29.897620,0,uniswap_v3 WALLET-94Ae/WETH-6Cc2 10000,WALLET-94Ae/WETH-6Cc2,uniswap_v3,10000.0,0.01,0x53bbDF4EA397D17A6F904dC882b3fB78A6875a66,,0x88800092fF476844f74dC2FC427974BBee2794Ae,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WALLET-94Ae,WETH-6Cc2,18.0,18.0,4,WALLET,WETH,,,,,,,
cb202f74-0634-4021-bd88-ce24be9e9046,2023-05-06 19:15:05.700570,0,uniswap_v3 MDX-1788/WETH-6Cc2 10000,MDX-1788/WETH-6Cc2,uniswap_v3,10000.0,0.01,0xbCDb9C58973b3d9B6B02282524dfC8CE63619696,,0x947AEb02304391f8fbE5B25D7D98D649b57b1788,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,MDX-1788,WETH-6Cc2,18.0,18.0,4,MDX,WETH,,,,,,,
cb46299d-86d7-4fa8-a8d1-c89ec893940e,2023-05-06 19:11:18.684457,0,uniswap_v3 PAPER-0e8C/WETH-6Cc2 10000,PAPER-0e8C/WETH-6Cc2,uniswap_v3,10000.0,0.01,0xad6D2F2CB7Bf2c55c7493fd650d3A66A4C72c483,,0x7aE1D57b58fA6411F32948314BadD83583eE0e8C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,PAPER-0e8C,WETH-6Cc2,18.0,18.0,4,PAPER,WETH,,,,,,,
cb4b3d58-05f3-4f00-927e-a8c2541fbe27,2023-05-06 19:04:37.366509,0,uniswap_v3 wstETH-2Ca0/USDC-eB48 3000,wstETH-2Ca0/USDC-eB48,uniswap_v3,3000.0,0.003,0x173821f6aD4c5324cd35753A9FD12D92f2eaAB29,,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,wstETH-2Ca0,USDC-eB48,18.0,6.0,4,wstETH,USDC,,,,,,,
cb5007dd-4b57-4c02-b910-4df5228e4d0d,2023-05-06 19:00:36.487087,0,uniswap_v3 rETH-3593/WETH-6Cc2 3000,rETH-3593/WETH-6Cc2,uniswap_v3,3000.0,0.003,0x0425bF56A98294c1a5080A5a1F25cbEEA9464ba2,,0x9559Aaa82d9649C7A7b220E7c461d2E74c9a3593,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,rETH-3593,WETH-6Cc2,18.0,18.0,4,rETH,WETH,,,,,,,
cb51e700-1071-463f-b70f-61ce0c8744f9,2023-05-06 19:20:31.330976,0,uniswap_v3 ETHO-7096/USDT-1ec7 10000,ETHO-7096/USDT-1ec7,uniswap_v3,10000.0,0.01,0xdb6A79d7dF4cB14256cd37426C62804A241FB5C2,,0x0b5326Da634f9270FB84481DD6F94d3dC2cA7096,0xdAC17F958D2ee523a2206206994597C13D831ec7,ETHO-7096,USDT-1ec7,18.0,6.0,4,ETHO,USDT,,,,,,,
cb9d5d92-ef8d-4bab-9432-aeacd79d9551,2023-05-06 19:16:16.240016,0,uniswap_v3 ICHI-C4d6/GNO-6b96 3000,ICHI-C4d6/GNO-6b96,uniswap_v3,3000.0,0.003,0xAcAAdf5E6B3B590F3b40e18B9460b247426dD6d1,,0x111111517e4929D3dcbdfa7CCe55d30d4B6BC4d6,0x6810e776880C02933D47DB1b9fc05908e5386b96,ICHI-C4d6,GNO-6b96,18.0,18.0,4,ICHI,GNO,,,,,,,
cbc4d369-ec93-4890-9578-7da2101c72e2,2023-05-06 19:16:54.915260,0,uniswap_v3 DAI-1d0F/DEGENS-8B71 10000,DAI-1d0F/DEGENS-8B71,uniswap_v3,10000.0,0.01,0x818CaF3800561fafc4DF1cA1ccFc7865dE8e7454,,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xDd039990Bd551Ce7437d3bF54d155220B7988B71,DAI-1d0F,DEGENS-8B71,18.0,18.0,4,DAI,DEGENS,,,,,,,
cbd2610e-4e1a-4ab4-8b49-89720bcf5f23,2023-05-06 19:09:14.505033,0,uniswap_v3 BOO-Fa58/WETH-6Cc2 10000,BOO-Fa58/WETH-6Cc2,uniswap_v3,10000.0,0.01,0x27F82c89b5380Da1A39A8f4F2b56145256A98D34,,0x55aF5865807b196bD0197e0902746F31FBcCFa58,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BOO-Fa58,WETH-6Cc2,18.0,18.0,4,BOO,WETH,,,,,,,
cc0b97ec-5d32-43f2-a5c7-b541d63af0ef,2023-05-06 19:45:08.189187,0,uniswap_v2 IOEN-893A/USDT-1ec7 0.003,IOEN-893A/USDT-1ec7,uniswap_v2,0.003,0.003,0xca96653bebE79A3BA8BF3C4e2198f20Fb5bD047F,,0x1e4E46b7BF03ECE908c88FF7cC4975560010893A,0xdAC17F958D2ee523a2206206994597C13D831ec7,IOEN-893A,USDT-1ec7,18.0,6.0,3,IOEN,USDT,,,,,,,
cc25fe4a-0873-4213-b232-6b81ff1bbf19,2023-05-06 19:36:52.235130,0,uniswap_v2 KTLYO-27c8/WETH-6Cc2 0.003,KTLYO-27c8/WETH-6Cc2,uniswap_v2,0.003,0.003,0xcABebC0c5a9d6522640d81C22975ca31b8F8fF48,,0x24E3794605C84E580EEA4972738D633E8a7127c8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,KTLYO-27c8,WETH-6Cc2,18.0,18.0,3,KTLYO,WETH,,,,,,,
cc2f0727-7627-4735-97dd-5d981c1594b7,2023-05-06 19:36:43.834663,17280230,uniswap_v2 REVV-A8Ca/MYTH-2003 0.003,REVV-A8Ca/MYTH-2003,uniswap_v2,0.003,0.003,0x14Df541119F629C05D020F7c2d9862f0677DA7E5,,0x557B933a7C2c45672B610F8954A3deB39a51A8Ca,0xBA41Ddf06B7fFD89D1267b5A93BFeF2424eb2003,REVV-A8Ca,MYTH-2003,18.0,18.0,3,REVV,MYTH,15:32:49,1499349665713122338102541,24802862126546450774963,,,,
cc547791-6fc8-46b2-8538-d881bce133c9,2023-05-06 19:29:10.345414,17280880,uniswap_v2 WETH-6Cc2/FRIN-1D15 0.003,WETH-6Cc2/FRIN-1D15,uniswap_v2,0.003,0.003,0x461dDa49D5F7DCF461446FdBBb59384Fd523CcE2,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC9fE6E1C76210bE83DC1B5b20ec7FD010B0b1D15,WETH-6Cc2,FRIN-1D15,18.0,18.0,3,WETH,FRIN,15:33:47,36422452991927029676,35279186040001210895413876,,,,
cc5b01d9-ce97-43da-981c-589c3248743d,2023-05-06 19:42:39.723436,0,uniswap_v2 KODACHI-fd16/WETH-6Cc2 0.003,KODACHI-fd16/WETH-6Cc2,uniswap_v2,0.003,0.003,0x7f72bfa4a6455AC572f970bb79BC67F25188b291,,0x57c411e9a358e2d2d0a6b058cEDb709175e8fd16,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,KODACHI-fd16,WETH-6Cc2,18.0,18.0,3,KODACHI,WETH,,,,,,,
cc669805-5099-4d38-a7c2-404bbe6fc740,2023-05-06 19:42:12.158679,0,uniswap_v2 WETH-6Cc2/ziot-796a 0.003,WETH-6Cc2/ziot-796a,uniswap_v2,0.003,0.003,0x112aC5515BC2eFe275e82d5C3a4DEC1BA387B858,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfB22cED41B1267dA411F68c879f4Defd0bD4796a,WETH-6Cc2,ziot-796a,18.0,18.0,3,WETH,ziot,,,,,,,
cc6a247b-b0d6-4ef7-9f75-5e36c3da80b7,2023-05-06 19:21:54.886572,0,uniswap_v3 ELT-1B02/USDT-1ec7 500,ELT-1B02/USDT-1ec7,uniswap_v3,500.0,0.0005,0xA27203Ad88BAfDe7C7a3c987cacA05F26fFde068,,0xc0AE17Eb994fa828540FFa53776B3830233A1B02,0xdAC17F958D2ee523a2206206994597C13D831ec7,ELT-1B02,USDT-1ec7,18.0,6.0,4,ELT,USDT,,,,,,,
cc6d90f9-cec9-40b4-a812-25c99df59540,2023-05-06 19:26:21.830797,17280955,uniswap_v2 TYRANT-ec27/WETH-6Cc2 0.003,TYRANT-ec27/WETH-6Cc2,uniswap_v2,0.003,0.003,0x3af73bB96B335fC0Fd2C4CF39Ce95F3ff8C8de66,,0x8EE325AE3E54e83956eF2d5952d3C8Bc1fa6ec27,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,TYRANT-ec27,WETH-6Cc2,9.0,18.0,3,TYRANT,WETH,15:32:38,1089835047333973,80400598105404202118,,,,
cca6b377-017e-48b0-97bf-59d6b4b1bc45,2023-05-06 19:35:54.149416,17281432,uniswap_v2 USDC-eB48/Daruma-f704 0.003,USDC-eB48/Daruma-f704,uniswap_v2,0.003,0.003,0x4D42FD2fe2Eb1e4C7eec64272a1f715dce0eA535,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xA888D9616C2222788fa19f05F77221A290eEf704,USDC-eB48,Daruma-f704,6.0,9.0,3,USDC,Daruma,15:34:06,13166885501,369551815235349336,,,,
cca72a72-f733-4ff7-b372-58bc1ac6e3ed,2023-05-06 19:29:40.740359,17282013,uniswap_v2 UBT-ee5e/WETH-6Cc2 0.003,UBT-ee5e/WETH-6Cc2,uniswap_v2,0.003,0.003,0xB27dE0bA2abFbFdf15667a939f041b52118aF5Ba,,0x8400D94A5cb0fa0D041a3788e395285d61c9ee5e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,UBT-ee5e,WETH-6Cc2,8.0,18.0,3,UBT,WETH,15:33:24,76554804273072,46499057739104314428,,,,
cca74729-a2bc-46b2-9c67-20d06a1023b9,2023-05-06 19:29:56.017098,17281568,uniswap_v2 USDC-eB48/OCT-c6DC 0.003,USDC-eB48/OCT-c6DC,uniswap_v2,0.003,0.003,0x8672AA02F8A5B6eB6Bb0915ce6c65F771d705127,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xF5cFBC74057C610c8EF151A439252680AC68c6DC,USDC-eB48,OCT-c6DC,6.0,18.0,3,USDC,OCT,15:34:27,243635720000,1256515763584614195921833,,,,
ccb7c02e-2eec-41f8-9b4a-1dc2428e1fa7,2023-05-06 19:08:39.913061,17281408,uniswap_v3 USDC-eB48/wCFG-34F0 3000,USDC-eB48/wCFG-34F0,uniswap_v3,3000.0,0.003,0x7270233cCAE676e776a659AFfc35219e6FCfbB10,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xc221b7E65FfC80DE234bbB6667aBDd46593D34F0,USDC-eB48,wCFG-34F0,6.0,18.0,4,USDC,wCFG,15:35:18,,,96028528166430733,170298128343887475901418412434407699,291629.0,
cccf2371-7cca-4a99-858b-1115f2fe4a4e,2023-05-06 19:17:04.336192,0,uniswap_v3 UNI-F984/WG0-C057 10000,UNI-F984/WG0-C057,uniswap_v3,10000.0,0.01,0x2027EE011b93C48D138704260f0b2803C580b5F3,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,0xa10740ff9FF6852eac84cdcfF9184e1D6d27C057,UNI-F984,WG0-C057,18.0,18.0,4,UNI,WG0,,,,,,,
ccdd8df2-5198-48c8-b8bf-8559d9bbacbf,2023-05-06 19:29:36.678702,17281800,uniswap_v2 IM-a936/WETH-6Cc2 0.003,IM-a936/WETH-6Cc2,uniswap_v2,0.003,0.003,0xA6237656D15A7f15348c7Fd9A0e11551c516E378,,0x0A58153a0CD1cfaea94cE1f7FdC5D7E679eCa936,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,IM-a936,WETH-6Cc2,18.0,18.0,3,IM,WETH,15:32:34,1398579298940858893136892437977,24787727911223529282,,,,
cce53829-b735-451d-bdeb-6ef8f358323e,2023-05-06 19:30:56.122319,17281897,uniswap_v2 USDC-eB48/SYNR-490a 0.003,USDC-eB48/SYNR-490a,uniswap_v2,0.003,0.003,0xD14782A6F2512495584a252ffCA49b17486A08D3,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xbc6E06778708177a18210181b073DA747C88490a,USDC-eB48,SYNR-490a,6.0,18.0,3,USDC,SYNR,15:33:57,67553470577,59241629759163085058232009,,,,
ccf6230d-251b-4a1b-88d4-08adc235eac9,2023-05-06 19:27:24.594481,17282022,uniswap_v2 WETH-6Cc2/TRU-276c 0.003,WETH-6Cc2/TRU-276c,uniswap_v2,0.003,0.003,0x80b4d4e9d88D9f78198c56c5A27F3BACB9A685C5,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf65B5C5104c4faFD4b709d9D60a185eAE063276c,WETH-6Cc2,TRU-276c,18.0,18.0,3,WETH,TRU,15:33:32,90355713521464417882,1734750909920674544845561,,,,
cd2161a0-d85c-4d24-971b-251791503f15,2023-05-06 19:11:12.374558,17281721,uniswap_v3 XYO-E758/WETH-6Cc2 3000,XYO-E758/WETH-6Cc2,uniswap_v3,3000.0,0.003,0xE331DE28cd81B768C19A366b0e4e4675c45eC2dA,,0x55296f69f40Ea6d20E478533C15A6B08B654E758,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XYO-E758,WETH-6Cc2,18.0,18.0,4,XYO,WETH,15:35:02,,,9857731279720132407275,135668291676585708019580085,-127404.0,
cd28fe97-1b34-4c09-97ad-16df3c35bd66,2023-05-06 19:46:02.498875,0,uniswap_v2 USDT-1ec7/ICE-7DF9 0.003,USDT-1ec7/ICE-7DF9,uniswap_v2,0.003,0.003,0xf362DC4Bb0D5bFEf95d65434a7168B8aE056d8d6,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf16e81dce15B08F326220742020379B855B87DF9,USDT-1ec7,ICE-7DF9,6.0,18.0,3,USDT,ICE,,,,,,,
cd2a4d5c-d630-4f41-8c4a-564641913a8b,2023-05-06 19:24:59.621461,0,uniswap_v3 BRIGHT-0DfE/WETH-6Cc2 3000,BRIGHT-0DfE/WETH-6Cc2,uniswap_v3,3000.0,0.003,0x615D40AF2c321Bd0Cd6345AE0A7FC1506a659A89,,0x5dD57Da40e6866C9FcC34F4b6DDC89F1BA740DfE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BRIGHT-0DfE,WETH-6Cc2,18.0,18.0,4,BRIGHT,WETH,,,,,,,
cd35807e-38e8-42ff-985e-ce1c67bf202d,2023-05-06 19:49:28.538477,0,uniswap_v2 GRUMPY-021b/WETH-6Cc2 0.003,GRUMPY-021b/WETH-6Cc2,uniswap_v2,0.003,0.003,0x1acBA73121d5F63d8Ea40bdc64EDb594bd88Ed09,,0x93B2FfF814FCaEFFB01406e80B4Ecd89Ca6A021b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,GRUMPY-021b,WETH-6Cc2,9.0,18.0,3,GRUMPY,WETH,,,,,,,
cd4a41d7-b09e-4e4a-bb7c-e64b332fabfb,2023-05-06 19:26:07.158856,17281738,uniswap_v2 WETH-6Cc2/LSD-31FF 0.003,WETH-6Cc2/LSD-31FF,uniswap_v2,0.003,0.003,0x3322f41dfa379B6D3050C1e271B0b435b3Ee3303,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfAC77A24E52B463bA9857d6b758ba41aE20e31FF,WETH-6Cc2,LSD-31FF,18.0,18.0,3,WETH,LSD,15:32:36,73788856267406949191,4503831165098222299364152,,,,
cd5f87e6-9c7a-4d66-b5c0-2825554df59c,2023-05-06 19:21:28.862107,0,uniswap_v3 STMX-2803/WETH-6Cc2 3000,STMX-2803/WETH-6Cc2,uniswap_v3,3000.0,0.003,0x126b3e5bFE28244626d4B294A84c50D8A2297859,,0xbE9375C6a420D2eEB258962efB95551A5b722803,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,STMX-2803,WETH-6Cc2,18.0,18.0,4,STMX,WETH,,,,,,,
cd6d6230-99de-4878-b72e-03be1ced6eb5,2023-05-06 19:17:20.313517,0,uniswap_v3 GPOOL-A09d/WETH-6Cc2 3000,GPOOL-A09d/WETH-6Cc2,uniswap_v3,3000.0,0.003,0x9B4A963942A2823144dE3E01E994Cc4FBf464Fa4,,0x797de1Dc0b9fAf5E25c1f7Efe8dF9599138fA09d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,GPOOL-A09d,WETH-6Cc2,18.0,18.0,4,GPOOL,WETH,,,,,,,
cd71aecf-acb2-4e90-bcde-65ed5c7dabab,2023-05-06 19:32:07.036032,0,uniswap_v2 LINU-D581/WETH-6Cc2 0.003,LINU-D581/WETH-6Cc2,uniswap_v2,0.003,0.003,0xf7ef5352De45A20D8c8565cD94a4BD6c8831F749,,0x78132543D8E20D2417d8a07D9ae199D458A0D581,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,LINU-D581,WETH-6Cc2,18.0,18.0,3,LINU,WETH,,,,,,,
cd8185f4-bdd4-4802-b1ab-8cae38ba51da,2023-05-06 19:42:17.693919,0,uniswap_v2 USDC-eB48/DPR-07a1 0.003,USDC-eB48/DPR-07a1,uniswap_v2,0.003,0.003,0x85673C92f0F27A9C4D8c221F6bFeFA33B716338A,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf3AE5d769e153Ef72b4e3591aC004E89F48107a1,USDC-eB48,DPR-07a1,6.0,18.0,3,USDC,DPR,,,,,,,
cd8f2ad8-57f6-46a7-9b5a-ef6f07bdefef,2023-05-06 19:20:50.040292,0,uniswap_v3 RFOX-8262/WETH-6Cc2 10000,RFOX-8262/WETH-6Cc2,uniswap_v3,10000.0,0.01,0x18452Fd36BBd92CB46366d143E7fEf8AC165A0F7,,0xa1d6Df714F91DeBF4e0802A542E13067f31b8262,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RFOX-8262,WETH-6Cc2,18.0,18.0,4,RFOX,WETH,,,,,,,
cda444a5-2224-4b1b-994b-0027c082e555,2023-05-06 19:05:34.994338,0,uniswap_v3 USDC-eB48/UST-87a5 10000,USDC-eB48/UST-87a5,uniswap_v3,10000.0,0.01,0x9d96880952B4C80a55099B9c258250F2CC5813EC,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xa693B19d2931d498c5B318dF961919BB4aee87a5,USDC-eB48,UST-87a5,6.0,6.0,4,USDC,UST,,,,,,,
cdb4687a-48f7-4306-89ba-e56244c8d3d2,2023-05-06 19:08:23.149842,17280997,uniswap_v3 PTOY-CC06/WETH-6Cc2 10000,PTOY-CC06/WETH-6Cc2,uniswap_v3,10000.0,0.01,0x2F1DeC6C83FF85030825A1D19F7697cc5E3dDefA,,0x8Ae4BF2C33a8e667de34B54938B0ccD03Eb8CC06,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,PTOY-CC06,WETH-6Cc2,8.0,18.0,4,PTOY,WETH,15:35:13,,,139747079869215131,21073292514339756515855845003545,111674.0,
cdb79545-c45d-4c27-b196-3ad5c8fb2261,2023-05-06 19:35:53.190877,0,uniswap_v2 MANDOX-a4a4/WETH-6Cc2 0.003,MANDOX-a4a4/WETH-6Cc2,uniswap_v2,0.003,0.003,0xF30d1fC5321998f43Aac834037511BBF7fbDc23f,,0xAFbF03181833aB4E8DEc24D708a2a24c2bAaa4a4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,MANDOX-a4a4,WETH-6Cc2,9.0,18.0,3,MANDOX,WETH,,,,,,,
cdc2d310-6936-47be-b1c1-afe682b1753c,2023-05-06 19:30:38.214504,0,uniswap_v2 SD-D10f/USDC-eB48 0.003,SD-D10f/USDC-eB48,uniswap_v2,0.003,0.003,0x4177D19E4125213BdD8d82dbC1CA775799D18218,,0x30D20208d987713f46DFD34EF128Bb16C404D10f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,SD-D10f,USDC-eB48,18.0,6.0,3,SD,USDC,,,,,,,
cdf03e39-5fa9-4edf-acb6-81b5f7148add,2023-05-06 19:49:14.076088,0,uniswap_v2 WETH-6Cc2/yDAI+yUSDC+yUSDT+yTUSD-06A8 0.003,WETH-6Cc2/yDAI+yUSDC+yUSDT+yTUSD-06A8,uniswap_v2,0.003,0.003,0x55dF969467EBdf954FE33470ED9c3C0F8Fab0816,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xdF5e0e81Dff6FAF3A7e52BA697820c5e32D806A8,WETH-6Cc2,yDAI+yUSDC+yUSDT+yTUSD-06A8,18.0,18.0,3,WETH,yDAI+yUSDC+yUSDT+yTUSD,,,,,,,
